query_id,relevance_docid,weighted_avg_score
1114819,8022281,0
1114819,1625836,0
1114819,750446,0
1114819,255279,0
1114819,6578914,0
1110199,8160520,2
1110199,4511137,2
1110199,4511144,2
1110199,3342396,2
1110199,8160519,2
1110199,4489656,2
1110199,8160527,2
1110199,5857921,2
1110199,7369955,2
1110199,558317,2
1110199,6923057,1.853658537
1110199,3934419,1.83908046
1110199,1426939,1.831460674
1110199,2796830,1.823529412
1110199,7821191,1.813186813
1110199,5355385,1.808988764
1110199,3684454,1.795454545
1110199,5172688,1.795454545
1110199,1901881,1.786516854
1110199,2218462,1.671052632
1110199,6923050,1.670731707
1110199,637099,1.666666667
1110199,2594143,1.65
1110199,2796825,1.647058824
1110199,1197690,1.625
1110199,7174098,1.574468085
1110199,5007789,1.492957746
1110199,4438812,1.474358974
1110199,5172684,1.463414634
1110199,5600214,1.445783133
1110199,1411495,1.43902439
1110199,557605,1.430379747
1110199,3609843,1.428571429
1110199,735472,1.423529412
1110199,879021,1.305084746
1110199,1795043,1.272727273
1110199,5049366,1.257575758
1110199,398442,1.25
1110199,5716613,1.25
1110199,3107787,1.236842105
1110199,557603,1.228915663
1110199,3838645,1
1110199,5218014,1
1110199,554521,1
1110199,4949578,1
1110199,6392463,1
1110199,7680811,1
1110199,357932,1
1110199,2080928,1
1110199,2811563,1
1110199,2279578,1
1110199,6430361,1
1110199,4438807,1
1110199,6430362,1
1110199,2925378,1
1110199,4082283,1
1110199,425993,1
1110199,8160524,1
1110199,8267435,1
1110199,554529,1
1110199,7628031,1
1110199,6645893,1
1110199,8113522,1
1110199,3588619,1
1110199,2713574,1
1110199,8301971,0.75
1110199,3722531,0.727272727
1110199,5719120,0.672727273
1110199,2777133,0.604166667
1110199,8301973,0.578313253
1110199,6161016,0.577777778
1110199,3447960,0.506666667
1110199,3817715,0.476190476
1110199,6161010,0.467032967
1110199,879019,0.462686567
1110199,5279606,0.393442623
1110199,3647394,0.37527115
1110199,6392469,0.372881356
1110199,5326655,0.357142857
1110199,554522,0.30952381
1110199,4411531,0.297297297
1110199,507878,0.285359801
1110199,2312587,0.263157895
1110199,5555051,0.257879656
1110199,6503962,0.192837466
1110199,167604,0.17281106
1110199,7267932,0.155555556
1110199,507875,0.133928571
1110199,2777132,0.116550117
1110199,4750530,0.114155251
1110199,1957395,0.077160494
1110199,8160523,0.072463768
1110199,3270581,0.054200542
1110199,6475269,0.026737968
1110199,2612594,0.026041667
1110199,6822586,0.025706941
1110199,5846443,0
1110199,4680533,0
1110199,3588624,0
1110199,6509853,0
1129237,6080460,2.597826087
1129237,3905802,2.414893617
1129237,8588219,2.404255319
1129237,3683096,2.404255319
1129237,7911557,2.202247191
1129237,8682824,2.20212766
1129237,2697752,2.20212766
1129237,2697746,2.20212766
1129237,8588222,2.2
1129237,1779229,2.195652174
1129237,3905057,2.193548387
1129237,5906130,2.193548387
1129237,128984,2.191489362
1129237,998751,2.189473684
1129237,5831781,2.044444444
1129237,4233383,2
1129237,6343521,2
1129237,3153068,2
1129237,6343520,2
1129237,4233385,2
1129237,5094333,2
1129237,3097761,1.852272727
1129237,8588227,1.837209302
1129237,3993743,1.825581395
1129237,392579,1.816091954
1129237,5122274,1.808988764
1129237,806652,1.76344086
1129237,3858675,1.686746988
1129237,4773351,1.646341463
1129237,4367170,1.301587302
1129237,3409660,1.236842105
1129237,7874566,1
1129237,3279719,1
1129237,4779185,1
1129237,7688471,1
1129237,7688465,1
1129237,6225977,1
1129237,3858678,1
1129237,7769728,1
1129237,262492,0.984615385
1129237,461837,0.739130435
1129237,3649330,0.71875
1129237,1770027,0.678571429
1129237,4066969,0.586956522
1129237,3832685,0.548780488
1129237,461835,0.541176471
1129237,302210,0.53164557
1129237,3832058,0.470588235
1129237,4915547,0.447761194
1129237,4723973,0.412698413
1129237,162127,0.375
1129237,3588803,0.329268293
1129237,2188742,0.27100271
1129237,5916672,0.254237288
1129237,2971620,0.228571429
1129237,3641168,0.222222222
1129237,3905806,0.220588235
1129237,7350325,0.193548387
1129237,6194643,0.161290323
1129237,1325030,0.156739812
1129237,1526193,0.154761905
1129237,8357400,0.124434389
1129237,1721142,0.120772947
1129237,1959030,0.098765432
1129237,2351491,0.09569378
1129237,2976015,0.06779661
1129237,4328625,0.064935065
1129237,2176863,0.054794521
1129237,2015118,0.05
1129237,2971621,0.049019608
1129237,2777623,0.026666667
1129237,6884449,0.026666667
1129237,6585295,0.025974026
1129237,2384636,0.025641026
1129237,8588226,0
1129237,8150178,0
1129237,305088,0
1129237,3826659,0
1129237,6386977,0
1129237,6194648,0
1129237,8712732,0
1129237,7769727,0
1129237,8633911,0
1129237,6166230,0
1129237,6325273,0
1129237,4425405,0
1129237,6868144,0
1129237,1421371,0
1129237,4162487,0
1129237,2955239,0
1129237,2364443,0
1129237,3826651,0
1129237,8588223,0
1129237,2777625,0
1129237,6705270,0
1129237,3826653,0
1129237,3826656,0
1129237,818342,0
1129237,3588805,0
1129237,4003056,0
573724,7104825,2.806451613
573724,8441642,2.617768595
573724,8833192,2.608695652
573724,394138,2.413043478
573724,5339620,2.406593407
573724,87405,2.397849462
573724,394139,2.197802198
573724,3365638,2.195652174
573724,394136,2.195652174
573724,1509940,2.193548387
573724,3365633,2
573724,3365631,2
573724,3365636,2
573724,1165129,2
573724,7199669,2
573724,3146238,2
573724,7609927,2
573724,5047796,2
573724,5310530,2
573724,7104826,2
573724,7674858,2
573724,7384332,2
573724,7609928,2
573724,7199675,2
573724,394142,2
573724,7199672,2
573724,7609926,2
573724,7609930,2
573724,7199667,2
573724,5384308,2
573724,3146236,2
573724,41433,2
573724,3365640,2
573724,3365632,2
573724,3146240,2
573724,5962426,2
573724,2133806,2
573724,5962428,2
573724,8047166,2
573724,8833199,2
573724,2186124,2
573724,5962423,2
573724,7609932,2
573724,3365635,2
573724,3546092,2
573724,5962419,2
573724,1509944,2
573724,5306910,2
573724,4360246,2
573724,7134411,2
573724,1113579,1.87654321
573724,2002448,1.844155844
573724,2002445,1.835294118
573724,3365639,1.821428571
573724,7199674,1.8125
573724,1509942,1.804347826
573724,7199673,1.782608696
573724,5185671,1.688311688
573724,2021252,1.675
573724,2417985,1.65060241
573724,4017883,1.642857143
573724,1293333,1.6375
573724,1509937,1.609195402
573724,1509939,1.590909091
573724,1165128,1.586956522
573724,5185664,1.565217391
573724,8492171,1.467532468
573724,8436350,1.461538462
573724,6462957,1
573724,7275118,1
573724,5962424,1
573724,1817741,1
573724,7609929,1
573724,8404002,1
573724,7609933,1
573724,6121093,0.735294118
573724,141998,0.7
573724,525215,0.603448276
573724,1376205,0.583333333
573724,8540429,0.558823529
573724,1183181,0.471428571
573724,2910045,0.4
573724,1033756,0.369127517
573724,4966874,0.327868852
573724,3644944,0.274509804
573724,1183178,0.158730159
573724,4457787,0.096774194
573724,6911370,0.096385542
573724,8450864,0.063897764
573724,2084571,0.026455026
573724,148753,0.026315789
573724,1816038,0
573724,8444730,0
573724,7384325,0
573724,87409,0
573724,3617636,0
573724,5721833,0
573724,148751,0
573724,8444727,0
573724,1376204,0
1121709,8049578,2
1121709,3423062,2
1121709,8049580,1.818181818
1121709,8049577,1.191489362
1121709,1112487,0.746478873
1121709,8327576,0.283018868
1121709,6076433,0.193965517
1121709,7841119,0.193965517
1121709,4580131,0.161987041
1121709,5346546,0.149625935
1121709,3709758,0.147492625
1121709,1392360,0.118483412
1121709,3742654,0.115207373
1121709,4769720,0.096385542
1121709,3446958,0.09569378
1121709,1077530,0.094339623
1121709,7499157,0.086206897
1121709,7209949,0.083333333
1121709,1937668,0.074074074
1121709,2879470,0.073349633
1121709,88402,0.071770335
1121709,1643334,0.051020408
1121709,1271795,0.050125313
1121709,6054702,0.038560411
1121709,812328,0.037220844
1121709,5530626,0.03257329
1121709,862855,0.026315789
1121709,7565881,0.025706941
1121709,6630430,0
1121709,669004,0
1121709,3875032,0
1121709,8500135,0
1121709,3552218,0
1121709,3030903,0
1121709,16845,0
1121709,2517708,0
1121709,3055199,0
1121709,6007524,0
1121709,4644464,0
1121709,1729290,0
1121709,4038354,0
1121709,4707664,0
1121709,6694095,0
1121709,7229531,0
1121709,5264299,0
1121709,4896238,0
1121709,1698341,0
1121709,6886933,0
1121709,6657504,0
1121709,51033,0
1121709,7591000,0
1121709,3098031,0
1121709,3221617,0
1121709,4836900,0
1121709,731070,0
1121709,306414,0
1121709,208465,0
1121709,1760876,0
1121709,3709755,0
1121709,7434522,0
1121709,7591002,0
1121709,8492081,0
1121709,5915729,0
1121709,7370525,0
1121709,5177794,0
1121709,5209523,0
1121709,2874652,0
1121709,6690192,0
1121709,2302396,0
1121709,419129,0
1121709,2851223,0
1121709,747368,0
1121709,3386509,0
1121709,7744250,0
1121709,7849690,0
1121709,2964602,0
1121709,3552222,0
1121709,4580133,0
1121709,3545984,0
1121709,2615981,0
1121709,1169279,0
1121709,1114393,0
1121709,7586674,0
1121709,8283424,0
1121709,291564,0
1121709,6212343,0
1121709,5879625,0
1121709,2432508,0
1121709,2440458,0
1121709,3869997,0
1121709,950984,0
1121709,4861638,0
1121709,2317095,0
1121709,701349,0
1121709,1243178,0
1121709,8643664,0
1121709,3381112,0
1121709,1736566,0
1121709,4575770,0
1121709,3064096,0
489204,678245,2
489204,973923,2
489204,3075337,2
489204,7564977,2
489204,6237430,2
489204,5519177,2
489204,5895917,2
489204,113238,2
489204,7718090,2
489204,6753502,2
489204,7734612,2
489204,6753503,2
489204,6327179,2
489204,4917999,2
489204,3012141,2
489204,8395205,2
489204,3075338,2
489204,1319513,2
489204,1410255,2
489204,6237427,2
489204,1410249,2
489204,6397957,2
489204,1759354,2
489204,5815950,2
489204,6665319,1.860465116
489204,7432758,1.844155844
489204,216492,1.829268293
489204,6237429,1.827160494
489204,3778489,1.818181818
489204,6087671,1.816091954
489204,1950273,1.804597701
489204,8054792,1.802325581
489204,4917998,1.797619048
489204,7113153,1.683544304
489204,1736553,1.68
489204,6327178,1.653846154
489204,1418935,1.653846154
489204,1276947,1.653846154
489204,528348,1.64953271
489204,465742,1.5
489204,1950269,1.473684211
489204,4430765,1.465753425
489204,8737051,1.453333333
489204,4088951,1.447761194
489204,114148,1.447368421
489204,3980126,1.443037975
489204,1759360,1.416666667
489204,8376910,1.264705882
489204,8420374,1.262295082
489204,7660249,1.244252874
489204,1310107,1.223684211
489204,66437,1.180555556
489204,4387756,1.125
489204,1479542,1
489204,1051498,1
489204,2268657,1
489204,1310108,1
489204,3049941,1
489204,2163701,1
489204,1538587,1
489204,8737053,1
489204,6661536,1
489204,5629373,1
489204,7116533,1
489204,3980122,1
489204,2959687,1
489204,7564980,1
489204,855969,1
489204,1759357,1
489204,8376906,1
489204,753265,1
489204,3744940,1
489204,3608627,1
489204,4279451,1
489204,6301568,1
489204,4929952,1
489204,2053095,1
489204,2016623,1
489204,216490,1
489204,8055356,1
489204,5815958,0.987341772
489204,1070807,0.923076923
489204,1778458,0.796610169
489204,6327182,0.763157895
489204,2218038,0.607142857
489204,528349,0.463768116
489204,1225589,0.363036304
489204,8594276,0.208791209
489204,5583224,0
489204,1310106,0
489204,1310101,0
489204,4918005,0
489204,1418931,0
489204,4918001,0
489204,535375,0
489204,1310103,0
489204,6327176,0
489204,8083618,0
489204,855967,0
489204,4029846,0
131843,8305152,3
131843,8305158,3
131843,985994,2.40625
131843,8305153,2.404255319
131843,8305156,2.4
131843,8305154,2.204301075
131843,985991,2.20212766
131843,3841396,2
131843,14055,2
131843,8305155,2
131843,985989,2
131843,8710810,2
131843,2683747,1.844155844
131843,8710812,1.827160494
131843,2041693,1.635294118
131843,8710814,1.617977528
131843,985995,1
131843,7707868,0.771084337
131843,8102602,0.736111111
131843,985992,0.530120482
131843,985988,0.409090909
131843,6187402,0.29562982
131843,7078434,0.269922879
131843,1959309,0.168539326
131843,5858902,0.166666667
131843,8710813,0.16091954
131843,2896791,0.116550117
131843,1941266,0.073349633
131843,8519713,0.070588235
131843,5121126,0.026315789
131843,8085708,0.025706941
131843,985990,0
131843,8305151,0
131843,4254836,0
131843,3400903,0
131843,3400902,0
131843,3884881,0
131843,97739,0
131843,788586,0
131843,4682759,0
131843,8073461,0
131843,8318153,0
131843,3299960,0
131843,4911365,0
131843,6604053,0
131843,6249757,0
131843,7066446,0
131843,1267422,0
131843,2669218,0
131843,8117361,0
131843,5038538,0
131843,5000167,0
131843,7451207,0
131843,3930069,0
131843,8780616,0
131843,8146334,0
131843,7451206,0
131843,1965924,0
131843,6959233,0
131843,6718494,0
131843,491120,0
131843,542347,0
131843,6782345,0
131843,6820615,0
131843,7678189,0
131843,1073193,0
131843,208011,0
131843,7208948,0
131843,8090240,0
131843,8191894,0
131843,3844836,0
131843,4099926,0
131843,278279,0
131843,3919317,0
131843,5056232,0
131843,6787809,0
131843,4013724,0
131843,7073518,0
131843,7078432,0
131843,8530759,0
131843,8685913,0
131843,2495625,0
131843,7073516,0
131843,6248852,0
131843,8024309,0
131843,4931453,0
131843,68427,0
131843,7082304,0
131843,373498,0
131843,2333348,0
131843,68421,0
131843,1993076,0
131843,7589014,0
131843,3884882,0
131843,5125375,0
131843,1907695,0
131843,3761239,0
131843,8589858,0
131843,7091663,0
131843,6187399,0
207786,7941579,2.6
207786,2763917,2
207786,8273763,2
207786,8273758,2
207786,6031630,2
207786,8273762,2
207786,7510472,2
207786,8273757,2
207786,7599318,2
207786,7639366,1.816091954
207786,3773663,1
207786,706234,1
207786,13254,1
207786,280082,1
207786,5175113,1
207786,3931763,1
207786,8273755,0.769230769
207786,8273759,0.766233766
207786,197297,0.760869565
207786,2315834,0.736111111
207786,3506136,0.68852459
207786,4257473,0.68627451
207786,6133373,0.654545455
207786,6563690,0.586956522
207786,4660027,0.493150685
207786,5321444,0.461538462
207786,7777867,0.427728614
207786,8185063,0.388349515
207786,3103885,0.343601896
207786,2322024,0.329411765
207786,4754014,0.322195704
207786,2288092,0.320987654
207786,8273760,0.317073171
207786,6226377,0.283950617
207786,8265334,0.274509804
207786,5114969,0.25
207786,7449213,0.24
207786,2288091,0.24
207786,5624831,0.233516484
207786,5170147,0.230352304
207786,2998726,0.212201592
207786,5195205,0.2
207786,7449212,0.197183099
207786,1081011,0.171919771
207786,8622991,0.171428571
207786,6060398,0.154525386
207786,7780967,0.147783251
207786,5745781,0.147492625
207786,4580648,0.144766147
207786,8185064,0.141176471
207786,6736451,0.134529148
207786,1085404,0.126728111
207786,4674262,0.119047619
207786,8185061,0.117924528
207786,6547477,0.117647059
207786,4660028,0.115473441
207786,6309220,0.114678899
207786,3352521,0.108433735
207786,7869794,0.09478673
207786,5388266,0.072639225
207786,5624832,0.061881188
207786,673361,0.061124694
207786,2397607,0.051413882
207786,6003357,0.049019608
207786,3597549,0.038461538
207786,5170143,0.027548209
207786,13262,0.025974026
207786,5624830,0.025641026
207786,8273754,0
207786,2998723,0
207786,8367880,0
207786,5624828,0
207786,4672265,0
207786,688486,0
207786,5365946,0
207786,4660025,0
207786,5990374,0
207786,3931757,0
207786,1085406,0
207786,6003360,0
207786,3232784,0
207786,403538,0
207786,6474686,0
207786,263210,0
207786,1081009,0
207786,5624825,0
207786,5745786,0
207786,8273756,0
207786,655407,0
207786,5624834,0
207786,3522830,0
207786,4660023,0
207786,8273761,0
207786,1081010,0
207786,5990371,0
207786,6309217,0
207786,6309223,0
207786,6226372,0
207786,5804666,0
207786,5388259,0
359349,3223833,2.197802198
359349,68649,2
359349,68647,2
359349,68648,2
359349,576629,2
359349,943229,2
359349,2826510,2
359349,2293820,2
359349,576628,2
359349,3223831,2
359349,3193824,2
359349,6108721,2
359349,4013723,2
359349,457673,2
359349,1830517,2
359349,4020470,2
359349,5615181,2
359349,3900185,2
359349,68650,2
359349,576627,1.272727273
359349,68653,1
359349,3176541,1
359349,3176542,1
359349,3176543,1
359349,15801,1
359349,4474866,1
359349,5773713,1
359349,15805,1
359349,2826513,1
359349,15807,1
359349,1622457,1
359349,5773716,1
359349,4881617,0.959183673
359349,4020479,0.75
359349,4020471,0.745098039
359349,7277971,0.736111111
359349,15799,0.724637681
359349,4551556,0.709677419
359349,15806,0.694915254
359349,607024,0.681818182
359349,5806110,0.666666667
359349,3176540,0.666666667
359349,4013720,0.653846154
359349,576632,0.620155039
359349,4020476,0.608695652
359349,5773714,0.512820513
359349,15804,0.47761194
359349,4020478,0.459459459
359349,4344100,0.432835821
359349,6440028,0.430769231
359349,5806106,0.423976608
359349,5773717,0.4
359349,6113313,0.366666667
359349,5322530,0.357142857
359349,5345720,0.355987055
359349,15808,0.337349398
359349,5219970,0.327272727
359349,4013725,0.317460317
359349,5151802,0.305555556
359349,15803,0.297029703
359349,1622452,0.24
359349,4344099,0.24
359349,5773715,0.223880597
359349,15800,0.183486239
359349,4013724,0.166666667
359349,5773719,0.152838428
359349,6113314,0.148148148
359349,15802,0.137931034
359349,7857634,0.135440181
359349,3176548,0.126984127
359349,7579885,0.126984127
359349,5219971,0.120481928
359349,7857632,0.117647059
359349,576635,0.097799511
359349,2964479,0.093457944
359349,8398223,0.081967213
359349,4013719,0.073170732
359349,8811558,0.071258907
359349,5219976,0.053333333
359349,4474872,0.052631579
359349,5615187,0.050632911
359349,4463573,0.041666667
359349,5322532,0.036363636
359349,7857628,0.029069767
359349,5773718,0
359349,4020472,0
359349,4463574,0
359349,4087265,0
359349,4463572,0
359349,7857629,0
359349,3215625,0
359349,4344098,0
359349,8748954,0
359349,7329397,0
359349,8058869,0
359349,4087268,0
359349,2259899,0
359349,1622451,0
359349,2229870,0
359349,4551557,0
443396,8536118,2
443396,2143847,2
443396,4792655,2
443396,4792649,1.853658537
443396,4774806,1.847058824
443396,8079039,1.833333333
443396,8079046,1.822222222
443396,7617065,1.696202532
443396,7922077,1.642857143
443396,8769489,1.472222222
443396,8171402,1.444444444
443396,8687371,1.435897436
443396,7620276,1.253521127
443396,4526744,1.253521127
443396,4052112,1.25
443396,2490482,1.220779221
443396,3007982,1.214285714
443396,4792650,1.211764706
443396,368001,1.209876543
443396,1465664,1
443396,8079040,1
443396,4896251,1
443396,5053511,0.992462312
443396,5653999,0.965116279
443396,8769481,0.753846154
443396,227255,0.746666667
443396,456708,0.739726027
443396,1465667,0.731343284
443396,6056355,0.724233983
443396,8542630,0.723076923
443396,6397543,0.707692308
443396,3519033,0.693069307
443396,3648921,0.691823899
443396,7422742,0.634146341
443396,4208445,0.5
443396,3961940,0.496183206
443396,3526411,0.485714286
443396,3222557,0.407523511
443396,3703289,0.403225806
443396,2038000,0.352941176
443396,3526407,0.345238095
443396,3008668,0.341176471
443396,2143845,0.320987654
443396,759261,0.32
443396,6349608,0.317073171
443396,844323,0.301886792
443396,5932403,0.291139241
443396,822432,0.282258065
443396,6781701,0.272952854
443396,3438593,0.264150943
443396,3007987,0.246575342
443396,8599548,0.235294118
443396,8117806,0.209205021
443396,2434039,0.196078431
443396,8266065,0.191176471
443396,456710,0.159090909
443396,339130,0.158045977
443396,8699743,0.154525386
443396,3961947,0.140186916
443396,4452727,0.139534884
443396,789926,0.13667426
443396,1826142,0.135440181
443396,1367149,0.120481928
443396,822437,0.117647059
443396,279294,0.117647059
