query_id,relevance_docid,weighted_avg_score
156498,4960216,2
156498,8648975,2
156498,104803,2
156498,7075146,2
156498,7300615,2
156498,1575717,2
156498,1434103,2
156498,494572,2
156498,4960218,1.847058824
156498,1118223,1.837209302
156498,8648972,1.829268293
156498,3446475,1.825581395
156498,6648985,1.818181818
156498,4273412,1.804347826
156498,603431,1.692307692
156498,307019,1.64556962
156498,104800,1.611111111
156498,6871676,1.595505618
156498,645636,1.573275862
156498,3397580,1.493333333
156498,2079878,1.447368421
156498,5043014,1.430232558
156498,5043013,1.344339623
156498,3669928,1.260869565
156498,8146073,1.23255814
156498,4767873,1.222222222
156498,6819258,1.155555556
156498,8615228,1
156498,7456851,1
156498,1406647,1
156498,7835392,1
156498,6460157,1
156498,3109234,1
156498,1584048,0.971428571
156498,1434101,0.866666667
156498,5606983,0.788235294
156498,1575716,0.775
156498,3852379,0.763157895
156498,2126091,0.753246753
156498,8615231,0.738461538
156498,5820818,0.733695652
156498,172094,0.56768559
156498,841995,0.553846154
156498,8606129,0.548780488
156498,1615199,0.544303797
156498,1564664,0.530120482
156498,3397575,0.518987342
156498,8439464,0.487804878
156498,5670872,0.486486486
156498,6648988,0.391304348
156498,3397582,0.382978723
156498,4325222,0.322195704
156498,8615224,0.321428571
156498,6648982,0.320987654
156498,7807893,0.317073171
156498,7807890,0.306603774
156498,8314103,0.301204819
156498,6648981,0.296296296
156498,6264236,0.234042553
156498,1663169,0.179775281
156498,1998237,0.178571429
156498,5230808,0.175824176
156498,3397576,0.165562914
156498,3852372,0.164835165
156498,2427097,0.155844156
156498,3288005,0.141176471
156498,7781695,0.117647059
156498,3397578,0.115207373
156498,6351772,0.095238095
156498,7585248,0.050632911
156498,8238887,0.048899756
156498,6351773,0.026315789
156498,4325225,0.026041667
156498,5606985,0
156498,8823842,0
156498,494576,0
156498,3288004,0
156498,6351769,0
156498,182690,0
156498,3287997,0
156498,4166192,0
156498,3397583,0
156498,2206872,0
156498,6648986,0
156498,1354420,0
156498,6648984,0
156498,494571,0
156498,6792607,0
156498,2427094,0
156498,1575718,0
156498,6555091,0
156498,584835,0
258062,8694161,2
258062,4174313,2
258062,91493,2
258062,3012167,2
258062,4159145,2
258062,4159344,2
258062,3195767,2
258062,4174306,2
258062,4174308,2
258062,4155912,2
258062,4595794,2
258062,4174307,2
258062,2707014,2
258062,3777930,2
258062,3777927,2
258062,2940182,2
258062,3404354,2
258062,923624,2
258062,8694158,2
258062,4159140,1.857142857
258062,6347133,1.83908046
258062,18103,1.822222222
258062,4174309,1.821428571
258062,2087378,1.818181818
258062,5810936,1.8
258062,4159137,1.692307692
258062,756978,1.692307692
258062,4595795,1.622222222
258062,3947004,1.467532468
258062,4159345,1.430232558
258062,1139497,1.25
258062,3132005,1.243243243
258062,5456429,1.230769231
258062,2009233,1.213333333
258062,3683402,1
258062,2707010,1
258062,5060031,1
258062,3807311,1
258062,3695217,1
258062,7450543,1
258062,7573918,1
258062,7918982,1
258062,8293525,1
258062,7450542,1
258062,7918984,1
258062,3807312,1
258062,5134732,1
258062,4901878,1
258062,4595262,1
258062,5326260,1
258062,7821393,1
258062,7068640,1
258062,5810937,1
258062,2009235,1
258062,5598944,1
258062,352037,1
258062,2009237,1
258062,5131173,1
258062,387592,1
258062,639084,0.888888889
258062,1990214,0.785714286
258062,60522,0.759036145
258062,5179887,0.743243243
258062,18100,0.739130435
258062,1990209,0.714285714
258062,7526527,0.707692308
258062,2898171,0.704918033
258062,4610034,0.660714286
258062,3672507,0.55952381
258062,63211,0.532467532
258062,639079,0.470588235
258062,6643808,0.369565217
258062,6382557,0.364705882
258062,6643803,0.363636364
258062,7450550,0.357995227
258062,7335250,0.341176471
258062,6486786,0.329411765
258062,5968758,0.265306122
258062,2875425,0.204301075
258062,63216,0.179775281
258062,8242299,0.179775281
258062,5598947,0.168539326
258062,60526,0.16091954
258062,3159992,0.151162791
258062,3984587,0.149425287
258062,1311743,0.097560976
258062,3297029,0
258062,7532084,0
258062,7335249,0
258062,7068638,0
258062,3777936,0
258062,7655249,0
258062,5671977,0
258062,5677369,0
258062,6643805,0
258062,5556800,0
258062,4595267,0
258062,6059047,0
258062,7344533,0
258062,3404355,0
1071750,8698274,2
1071750,3575934,2
1071750,8378390,2
1071750,8698276,2
1071750,8378383,2
1071750,4717401,2
1071750,8698273,2
1071750,8698275,2
1071750,3928916,2
1071750,7778577,2
1071750,3928914,2
1071750,8698268,2
1071750,8698272,1.858823529
1071750,8378389,1.829545455
1071750,8698269,1.609195402
1071750,4133644,1.602150538
1071750,8698271,1.428571429
1071750,3850956,1.264705882
1071750,8378388,1
1071750,8378384,1
1071750,3719926,1
1071750,3928915,1
1071750,7018757,1
1071750,7018752,1
1071750,7018750,1
1071750,8698270,1
1071750,6508493,1
1071750,6508499,1
1071750,3928921,1
1071750,3086979,0.994152047
1071750,8378382,0.80952381
1071750,3016482,0.761904762
1071750,8378387,0.759493671
1071750,27185,0.756097561
1071750,8378386,0.566037736
1071750,4094989,0.552941176
1071750,3214951,0.493150685
1071750,6508491,0.333333333
1071750,4133640,0.3
1071750,2012614,0.291970803
1071750,4360128,0.2
1071750,4094991,0.171919771
1071750,574320,0.169971671
1071750,8017974,0.117647059
1071750,7790571,0.072289157
1071750,8017972,0.06779661
1071750,3795928,0.052631579
1071750,7410371,0.051282051
1071750,4094990,0.050761421
1071750,5032111,0.03257329
1071750,3928913,0
1071750,8378385,0
1071750,3016481,0
1071750,5510450,0
1071750,3928917,0
1071750,5510451,0
1071750,5510448,0
1071750,3016483,0
1071750,6335907,0
1071750,6330792,0
1071750,331170,0
1071750,2562017,0
1071750,8804338,0
1071750,4939145,0
1071750,7421125,0
1071750,3318540,0
1071750,962661,0
1071750,3993789,0
1071750,6983633,0
1071750,8017976,0
1071750,1628597,0
1071750,2850069,0
1071750,3930532,0
1071750,476679,0
1071750,90474,0
1071750,6733548,0
1071750,7850927,0
1071750,7141605,0
1071750,3042781,0
1071750,6138962,0
1071750,8837248,0
1071750,4360127,0
1071750,8017973,0
1071750,3335529,0
1071750,5047600,0
1071750,3719923,0
1071750,2840405,0
1071750,3014192,0
1071750,8783990,0
1071750,7677637,0
1071750,3136366,0
1071750,8017968,0
1071750,6359062,0
1071750,7003298,0
1071750,208979,0
1071750,5377244,0
1071750,208982,0
1071750,8783991,0
1071750,3306573,0
1071750,6083597,0
67316,6680964,2
67316,7112302,2
67316,7630885,2
67316,6764669,2
67316,2268657,2
67316,5195161,2
67316,6813041,2
67316,450305,1.855421687
67316,6179107,1.835294118
67316,6764671,1.82278481
67316,7323071,1.644736842
67316,964173,1.470588235
67316,6179106,1.272727273
67316,2426305,1.25
67316,8322645,1.242424242
67316,6764675,1.228571429
67316,4245166,1.210526316
67316,4163705,1
67316,1974375,1
67316,450309,1
67316,6190970,1
67316,8003840,1
67316,866739,1
67316,7688987,1
67316,4252546,1
67316,1408563,1
67316,8423873,1
67316,6905739,1
67316,1320687,1
67316,6290078,1
67316,4085262,1
67316,6764668,1
67316,6179111,1
67316,2169133,1
67316,7993389,1
67316,5644606,1
67316,3519736,1
67316,8806125,1
67316,7513151,1
67316,3272839,1
67316,4922572,1
67316,8291314,1
67316,1114355,1
67316,4163707,1
67316,1862954,1
67316,1913,1
67316,6190971,1
67316,3063530,1
67316,8431634,1
67316,3694448,1
67316,5695908,1
67316,5029981,1
67316,6683215,1
67316,6509337,1
67316,481471,1
67316,3679350,0.855072464
67316,8431637,0.833333333
67316,8285749,0.769230769
67316,6764673,0.75
67316,8333879,0.745501285
67316,3810716,0.739130435
67316,6764674,0.735294118
67316,3810717,0.676156584
67316,8431632,0.631578947
67316,5634750,0.55
67316,1974374,0.547619048
67316,6290074,0.514285714
67316,7111673,0.506666667
67316,6116679,0.501319261
67316,4766330,0.478873239
67316,40048,0.463768116
67316,7786606,0.457142857
67316,2365997,0.446153846
67316,3810719,0.361111111
67316,2173083,0.337349398
67316,6905735,0.316455696
67316,6148105,0.316455696
67316,4915520,0.307692308
67316,308681,0.260273973
67316,2365990,0.243243243
67316,6221796,0.202898551
67316,6290080,0.177777778
67316,8534315,0.176470588
67316,2273934,0.175824176
67316,3679358,0.166666667
67316,7563006,0.16091954
67316,1325092,0.148148148
67316,8498096,0.13667426
67316,8773687,0.119047619
67316,8285748,0.119047619
67316,1134520,0.052631579
67316,5640235,0
67316,4180169,0
67316,5181841,0
67316,973226,0
67316,6764676,0
67316,8261797,0
67316,6698946,0
67316,7330184,0
67316,5181839,0
169208,4580133,2.808510638
169208,4859433,2.808080808
169208,4580131,2.415448852
169208,4859437,2.212765957
169208,85993,2.197802198
169208,1395413,2.195652174
169208,85987,2
169208,4762135,2
169208,721607,2
169208,721610,2
169208,1395417,2
169208,4202278,2
169208,7251639,2
169208,1395418,2
169208,4762140,2
169208,4202275,2
169208,2888367,2
169208,3715860,2
169208,4859438,2
169208,6808748,2
169208,2178936,2
169208,8479644,2
169208,85985,2
169208,4762134,2
169208,4762137,2
169208,85989,2
169208,5618969,2
169208,4859432,1.858823529
169208,8303019,1.842105263
169208,8383467,1.569892473
169208,7192969,1.514285714
169208,7251632,1.476923077
169208,4580132,1.425287356
169208,6435804,1.375
169208,2594160,1
169208,6495531,0.987012987
169208,2966461,0.909090909
169208,6808744,0.773584906
169208,4762142,0.696428571
169208,4354838,0.493333333
169208,5252895,0.470588235
169208,3453848,0.38372093
169208,2408681,0.337662338
169208,426965,0.325301205
169208,5818051,0.317073171
169208,6171146,0.282051282
169208,2975902,0.282051282
169208,6947096,0.257069409
169208,460578,0.257069409
169208,3344084,0.246575342
169208,5748802,0.205882353
169208,426969,0.197740113
169208,5839767,0.177777778
169208,3983295,0.13986014
169208,886182,0.13667426
169208,5336242,0.13667426
169208,2888366,0.120481928
169208,5940730,0.116550117
169208,5748805,0.103448276
169208,7461961,0.098360656
169208,3815796,0.094117647
169208,5818047,0.075949367
169208,6029383,0.073170732
169208,8824698,0.066666667
169208,5839776,0.064724919
169208,1020235,0.051282051
169208,6568550,0.050632911
169208,2634548,0.026315789
169208,4580137,0
169208,6252711,0
169208,1479804,0
169208,6819404,0
169208,6171142,0
169208,5839768,0
169208,6028156,0
169208,8416228,0
169208,8824703,0
169208,6824000,0
169208,2594161,0
169208,5143514,0
169208,3815795,0
169208,3258961,0
169208,5507046,0
169208,307001,0
169208,5336241,0
169208,1020242,0
169208,6145945,0
169208,1628101,0
169208,1496943,0
169208,7566695,0
169208,426968,0
169208,307002,0
169208,5143517,0
169208,6744353,0
169208,2220780,0
169208,4389969,0
169208,6643675,0
169208,2294759,0
169208,1480206,0
169208,4180364,0
938400,3088747,2
938400,3914686,2
938400,2071046,2
938400,47281,2
938400,3353758,2
938400,2962212,2
938400,3353762,2
938400,2532049,2
938400,6499450,2
938400,2958107,2
938400,3088748,2
938400,4207807,2
938400,3353757,2
938400,4956057,2
938400,7970190,2
938400,790224,2
938400,3820289,1.435294118
938400,3088752,1.25
938400,47290,1
938400,7239123,1
938400,6246557,1
938400,7239122,1
938400,5833739,1
938400,7861138,1
938400,4607590,1
938400,7239121,0.848484848
938400,294552,0.772151899
938400,790225,0.757575758
938400,790219,0.742857143
938400,1869047,0.733695652
938400,2962207,0.710144928
938400,5061328,0.705521472
938400,2962210,0.693548387
938400,47283,0.666666667
938400,7004412,0.64516129
938400,8775001,0.625
938400,3088754,0.513513514
938400,2431595,0.411764706
938400,492658,0.363636364
938400,3088750,0.358024691
938400,1266524,0.341981132
938400,2532051,0.333333333
938400,2709067,0.320987654
938400,1571994,0.3
938400,2009153,0.266666667
938400,6246564,0.23415978
938400,6246561,0.217391304
938400,5351415,0.183098592
938400,3196383,0.177777778
938400,425476,0.172413793
938400,7313619,0.168539326
938400,881068,0.157657658
938400,2208294,0.14084507
938400,2969902,0.13667426
938400,6499448,0.136363636
938400,6246560,0.098360656
938400,8678070,0.097560976
938400,2367686,0.049627792
938400,4629343,0.049019608
938400,7861140,0.033444816
938400,7029656,0.025773196
938400,47286,0
938400,2371820,0
938400,4086689,0
938400,3074064,0
938400,2870510,0
938400,3911073,0
938400,6246558,0
938400,5833738,0
938400,8822547,0
938400,2421817,0
938400,2962204,0
938400,4629346,0
938400,1983233,0
938400,2272355,0
938400,2009151,0
938400,5154749,0
938400,8767317,0
938400,5154744,0
938400,2709062,0
938400,3196382,0
938400,7840321,0
938400,3166729,0
938400,7219041,0
938400,5336101,0
938400,3659760,0
938400,8678067,0
938400,4264424,0
938400,2495397,0
938400,5933470,0
938400,3088755,0
938400,3424110,0
938400,5154745,0
938400,6769076,0
938400,3240932,0
938400,4350268,0
938400,3342793,0
938400,3088751,0
938400,7239128,0
938400,98010,0
1108651,8175412,2
1108651,6058576,2
1108651,8175407,2
1108651,6348741,2
1108651,8289561,2
1108651,8175415,2
1108651,4911228,2
1108651,1457501,2
1108651,8175408,2
1108651,3102791,2
1108651,4304301,2
1108651,3102792,1.820224719
1108651,488271,1.447368421
1108651,1457798,1.303571429
1108651,1325612,1
1108651,1482137,1
1108651,6517914,1
1108651,4382120,1
1108651,2475817,1
1108651,6410066,1
1108651,8157105,1
1108651,2512383,1
1108651,1325610,1
1108651,6410060,1
1108651,6410062,1
1108651,1621557,1
1108651,3641700,1
1108651,7754981,1
1108651,3013746,1
1108651,6410065,1
1108651,6410061,1
1108651,7904315,1
1108651,1218618,1
1108651,6782211,0.720588235
1108651,8576877,0.71875
1108651,815597,0.714285714
1108651,8202831,0.668896321
1108651,6985085,0.4375
1108651,3740104,0.387096774
1108651,6623205,0.34939759
1108651,193384,0.303797468
1108651,5397297,0.243243243
1108651,5141688,0.236111111
1108651,4125386,0.23255814
1108651,3727096,0.217391304
1108651,893423,0.157303371
1108651,6985088,0.149425287
1108651,6486048,0.141176471
1108651,3851277,0.136363636
1108651,6620938,0.116550117
1108651,140506,0.115207373
1108651,5715055,0.111111111
1108651,7729777,0.071770335
1108651,7038690,0.051282051
1108651,5798501,0.050632911
1108651,8006613,0.037313433
1108651,918309,0.026666667
1108651,6965,0.026315789
1108651,4946657,0.025706941
1108651,7910457,0.025641026
1108651,5877822,0.025641026
1108651,6663873,0
1108651,2065792,0
1108651,1646383,0
1108651,3226775,0
1108651,1371583,0
1108651,7563462,0
1108651,4513249,0
1108651,5027435,0
1108651,3459013,0
1108651,5621494,0
1108651,4617850,0
1108651,1400781,0
1108651,8266790,0
1108651,8254975,0
1108651,8266789,0
1108651,8189032,0
1108651,1971162,0
1108651,5997928,0
1108651,7321337,0
1108651,3136702,0
1108651,8512413,0
1108651,8205807,0
1108651,8512412,0
1108651,4336299,0
1108651,8764446,0
1108651,6266417,0
1108651,8538781,0
1108651,140502,0
1108651,2745685,0
1108651,2881395,0
1108651,3253130,0
1108651,3960291,0
1108651,1773494,0
1108651,7243391,0
1108651,2164085,0
1108651,4613064,0
1108651,2040434,0
1108651,5480469,0
1108651,3803874,0
1037496,7766583,3
1037496,3725934,3
1037496,4187304,2.806451613
1037496,4760912,2.397849462
1037496,4912160,2.210526316
1037496,7766587,2
1037496,4760914,2
1037496,7766585,2
1037496,4174377,2
1037496,2725825,2
1037496,7287404,2
1037496,7766584,2
1037496,4174376,2
1037496,4174378,2
1037496,4912167,2
1037496,3725932,2
1037496,8196479,2
1037496,4760915,2
1037496,2725828,2
1037496,4187305,2
1037496,2902707,2
1037496,4187309,2
1037496,4760906,2
1037496,4905509,2
1037496,3725931,1.829545455
1037496,5927420,1.791208791
1037496,4912163,1.636363636
1037496,3725935,1.493333333
1037496,3725933,1.255874674
1037496,3725940,1.22972973
1037496,4905511,1.195652174
1037496,4174380,1
1037496,57410,1
1037496,3725938,1
1037496,8831603,1
1037496,929044,1
1037496,53465,1
1037496,3725937,0.813186813
1037496,3852733,0.808510638
1037496,3725936,0.776470588
1037496,3275556,0.746666667
1037496,197695,0.724233983
1037496,4187303,0.720588235
1037496,2995695,0.625
1037496,2540328,0.321428571
1037496,3356595,0.313253012
1037496,553180,0.307692308
1037496,2396654,0.285714286
1037496,4760910,0.266666667
1037496,5937727,0.257731959
1037496,5703441,0.24
1037496,4150415,0.21978022
1037496,2716720,0.181818182
1037496,6101816,0.166666667
1037496,5033381,0.151162791
1037496,7779272,0.142857143
1037496,5788004,0.136363636
1037496,2222120,0.116550117
1037496,6595860,0.116550117
1037496,519751,0.101265823
1037496,6292809,0.095238095
1037496,1812968,0.061881188
1037496,5786130,0.050125313
1037496,1214193,0.014925373
1037496,3356592,0
1037496,4912166,0
1037496,365861,0
1037496,1297032,0
1037496,7286317,0
1037496,6914894,0
1037496,3562314,0
1037496,5507719,0
1037496,7021265,0
1037496,5540750,0
1037496,365859,0
1037496,7407577,0
1037496,2124626,0
1037496,8131680,0
1037496,3004783,0
1037496,5937726,0
1037496,1896330,0
1037496,2221971,0
1037496,4881404,0
1037496,293184,0
1037496,4625262,0
1037496,6354370,0
1037496,6499341,0
1037496,2442404,0
1037496,8717869,0
1037496,7346511,0
1037496,880484,0
1037496,2646095,0
1037496,3157574,0
1037496,3562319,0
1037496,7392264,0
1037496,2672141,0
1037496,7948039,0
1037496,8805888,0
1037496,1481537,0
1037496,5035625,0
1064670,8680897,2.39445629
1064670,8680905,2.215053763
1064670,8680901,2
1064670,8680904,2
1064670,8680903,2
1064670,8680902,2
1064670,129462,2
1064670,129468,2
1064670,6824284,2
1064670,6824288,2
1064670,2977160,2
1064670,129459,2
1064670,2977156,2
1064670,6824287,2
1064670,736681,2
1064670,2977159,2
1064670,1567821,2
1064670,8680906,1.857142857
1064670,402493,1.829545455
1064670,378330,1.5625
1064670,8337453,1
1064670,3807086,1
1064670,6062648,1
1064670,7734392,1
1064670,8734273,1
1064670,6878684,1
1064670,2183899,1
1064670,4853438,1
1064670,293152,1
1064670,2839843,1
1064670,8100020,1
1064670,6349303,1
1064670,1283724,1
1064670,2905418,1
1064670,3328188,1
1064670,5874333,1
1064670,5536002,0.62745098
1064670,3555914,0.5
1064670,5159416,0.493333333
1064670,3077669,0.488126649
1064670,8748215,0.485714286
1064670,3644827,0.470588235
1064670,2998832,0.424242424
1064670,5536005,0.403225806
1064670,3644829,0.393442623
1064670,6062642,0.346666667
1064670,3413635,0.329268293
1064670,5536007,0.310344828
1064670,816346,0.307692308
1064670,7012470,0.301369863
1064670,6038320,0.298701299
1064670,5089886,0.225352113
1064670,8533126,0.173913043
1064670,8719108,0.166666667
1064670,2870990,0.140625
1064670,55935,0.119047619
1064670,396429,0.11627907
1064670,976867,0.109375
1064670,3121310,0.108433735
1064670,8496831,0.093457944
1064670,2087457,0.093457944
1064670,2049057,0.0875
1064670,7522204,0.052631579
1064670,1946392,0.051948052
1064670,5536001,0.04950495
1064670,4251134,0.032467532
1064670,6087393,0.025125628
1064670,7556561,0
1064670,3277975,0
1064670,129465,0
1064670,8030722,0
1064670,2389809,0
1064670,8030718,0
1064670,6062644,0
1064670,110190,0
1064670,7522208,0
1064670,3073057,0
1064670,2279163,0
1064670,5036872,0
1064670,4845469,0
1064670,6140058,0
1064670,4035283,0
1064670,4516313,0
1064670,4516312,0
1064670,3328187,0
1064670,8750942,0
1064670,2902747,0
1064670,860041,0
1064670,2759741,0
1064670,6986294,0
1064670,2560358,0
1064670,4660775,0
1064670,236964,0
1064670,5360417,0
1064670,5618788,0
1064670,7579792,0
1064670,3328192,0
1064670,429911,0
1064670,7899522,0
1064670,2310539,0
1043135,650641,2.2
1043135,650642,2
1043135,8696952,2
1043135,4994428,2
1043135,8696961,2
1043135,2664995,2
1043135,4355523,2
1043135,7022079,2
1043135,2664986,2
1043135,8694703,2
1043135,1845636,2
1043135,1727793,2
1043135,4541692,2
1043135,2443319,2
1043135,7137851,2
1043135,8696956,2
1043135,3878608,2
1043135,577276,2
1043135,8696954,2
1043135,8696960,2
1043135,917852,2
1043135,5262288,2
1043135,2443321,1.865853659
1043135,6781714,1.829545455
1043135,6044059,1.8
1043135,8224806,1.627906977
1043135,2866084,1.333333333
1043135,8696958,1.295081967
1043135,8694697,1.257142857
1043135,4708916,1.040816327
1043135,7945770,1
1043135,4881713,1
1043135,8632895,1
1043135,8694702,1
1043135,7770352,1
1043135,2280337,1
1043135,2955792,1
1043135,6781713,1
1043135,7770355,1
1043135,2443317,0.98630137
1043135,8049995,0.966101695
1043135,8696955,0.683333333
1043135,4875982,0.605633803
1043135,3209006,0.55
1043135,2514950,0.5375
1043135,8632897,0.484848485
1043135,1845641,0.446927374
1043135,7945773,0.367892977
1043135,2514945,0.352272727
1043135,2514951,0.341463415
1043135,2996220,0.333333333
1043135,4881710,0.256756757
1043135,3378235,0.243902439
1043135,3374872,0.23880597
1043135,8787049,0.214285714
1043135,2822998,0.175824176
1043135,5751055,0.173913043
1043135,8632894,0.161290323
1043135,6097574,0.146341463
1043135,7022077,0.146067416
1043135,1536028,0.140625
1043135,5262290,0.139534884
1043135,7977270,0.136363636
1043135,650644,0.134831461
1043135,7799676,0.051282051
1043135,7945768,0.050761421
1043135,4721484,0.038461538
1043135,3349026,0.026315789
1043135,650639,0.025380711
1043135,8787047,0.017301038
1043135,2664994,0
1043135,3378240,0
1043135,8224813,0
1043135,8694701,0
1043135,1845638,0
1043135,5262282,0
1043135,1845645,0
1043135,8696959,0
1043135,2664991,0
1043135,2664987,0
1043135,7022076,0
1043135,5262285,0
1043135,1845643,0
1043135,7022075,0
1043135,4994429,0
1043135,2514458,0
1043135,3581772,0
1043135,4541694,0
1043135,1845642,0
1043135,1845644,0
1043135,7770351,0
1043135,1845639,0
1043135,8787048,0
1043135,2790624,0
1043135,7799671,0
1043135,2790617,0
1043135,1845640,0
1043135,650638,0
1043135,2443314,0
1043135,3378236,0
1122767,4461313,2.206521739
1122767,4824677,2.204301075
1122767,4102083,2
1122767,5877500,2
1122767,8039590,2
1122767,6179207,2
1122767,4550504,2
1122767,4784605,2
1122767,6179213,2
1122767,3407781,2
1122767,6739572,2
1122767,2859907,2
1122767,2859904,2
1122767,1901639,2
1122767,7863109,2
1122767,458261,2
1122767,4824679,2
1122767,4461311,2
1122767,2358778,2
1122767,4161419,2
1122767,4161416,2
1122767,6727509,2
1122767,668427,2
1122767,884946,2
1122767,1575377,2
1122767,5285491,2
1122767,6179210,2
1122767,3467786,2
1122767,1951801,2
1122767,8068669,2
1122767,6391257,2
1122767,6851720,1.829268293
1122767,5796709,1.818181818
1122767,5877496,1.692307692
1122767,8039583,1.654761905
1122767,6851717,1.651162791
1122767,468959,1.565217391
1122767,2859902,1.515151515
1122767,2019371,1.425287356
1122767,7177839,1.414634146
1122767,3192617,1.268656716
1122767,7544609,1.264705882
1122767,8061233,1.23880597
1122767,5877499,1.238095238
1122767,1660145,1.236842105
1122767,2019367,1
1122767,466849,1
1122767,1370608,1
1122767,8039589,1
1122767,3601979,1
1122767,8146817,1
1122767,884952,1
1122767,8146818,1
1122767,2859908,1
1122767,4824681,1
1122767,8039582,1
1122767,916144,1
1122767,5796713,1
1122767,8061226,1
1122767,4550505,1
1122767,6764249,1
1122767,2859903,1
1122767,5642904,1
1122767,6391253,1
1122767,3514064,1
1122767,4843544,1
1122767,3972840,1
1122767,1368156,1
1122767,592658,1
1122767,348597,1
1122767,4481398,1
1122767,6851716,0.75
1122767,1238934,0.71641791
1122767,8326514,0.518987342
1122767,6179209,0.513157895
1122767,1368154,0.396825397
1122767,75236,0.373333333
1122767,6179214,0.346666667
1122767,8600801,0.27027027
1122767,6849068,0.21978022
1122767,4259801,0.219178082
1122767,3368028,0.186813187
1122767,2912048,0.16091954
1122767,3467791,0.16091954
1122767,3320220,0.139534884
1122767,5037764,0.137931034
1122767,8039588,0.117647059
1122767,2869517,0.115740741
1122767,1987310,0
1122767,8326513,0
1122767,3467792,0
1122767,8326512,0
1122767,8039587,0
1122767,2869521,0
1122767,8237590,0
1122767,193354,0
1122767,4550501,0
1122767,1368155,0
1122767,5468402,0
1122767,2859905,0
1127540,2574460,2.395833333
1127540,2044364,2.2
1127540,2044368,2
1127540,2044369,2
1127540,5753339,2
1127540,2044370,2
1127540,4357490,1.842696629
1127540,7075111,1.606741573
1127540,5728333,1.441860465
1127540,2044366,1.246575342
1127540,3134960,1.246575342
1127540,5728324,1.243589744
1127540,8726954,1
1127540,8726961,1
1127540,8172662,1
1127540,3852373,1
1127540,8304886,1
1127540,3982451,1
1127540,3158392,1
1127540,5712334,1
1127540,8244505,1
1127540,3607071,1
1127540,8726956,0.962343096
1127540,1733894,0.776470588
1127540,4488936,0.758928571
1127540,1261897,0.75794621
1127540,8726960,0.753424658
1127540,3158395,0.751879699
1127540,8103042,0.746666667
1127540,8172661,0.731707317
1127540,2253050,0.699088146
1127540,5066448,0.63197026
1127540,8726955,0.625
1127540,72395,0.593406593
1127540,7176995,0.5625
1127540,8202406,0.470588235
1127540,103554,0.4375
1127540,8331765,0.387096774
1127540,2044371,0.329268293
1127540,555347,0.326340326
1127540,3217502,0.25974026
1127540,8726958,0.236111111
1127540,3993067,0.168539326
1127540,7184106,0.164835165
1127540,690130,0.136363636
1127540,5555468,0.114155251
1127540,149442,0.09569378
1127540,6282405,0.095541401
1127540,8726962,0.049019608
1127540,5632990,0.048076923
1127540,8730384,0.01285347
1127540,8726957,0
1127540,2044372,0
1127540,8726963,0
1127540,1211118,0
1127540,8726959,0
1127540,1192890,0
1127540,257426,0
1127540,186476,0
1127540,4558913,0
1127540,6731241,0
1127540,7674599,0
1127540,6932352,0
1127540,555346,0
1127540,8255879,0
1127540,8666691,0
