query_id,relevance_docid,weighted_avg_score
44,2080394b-2019-04-18T15:35:04Z-00003-000,0
44,2092a3f-2019-04-18T18:34:37Z-00002-000,0
44,e8dd2df4-2019-04-18T13:19:43Z-00005-000,0
44,2080394b-2019-04-18T15:35:04Z-00002-000,0
44,7c0b669f-2019-04-18T18:19:34Z-00000-000,0
44,e85f616c-2019-04-18T11:55:42Z-00005-000,0
44,2db5fce7-2019-04-18T13:17:49Z-00004-000,0
44,9df1ccfb-2019-04-18T17:35:14Z-00004-000,0
44,9df1ccfb-2019-04-18T17:35:14Z-00005-000,0
44,e3581e77-2019-04-18T17:20:48Z-00002-000,0
44,9df1ccfb-2019-04-18T17:35:14Z-00003-000,0
44,d0f38086-2019-04-18T18:59:05Z-00003-000,0
44,5fa207c6-2019-04-18T17:59:10Z-00000-000,0
44,f84a076a-2019-04-18T17:58:04Z-00001-000,0
44,70011e98-2019-04-18T18:24:43Z-00001-000,0
44,a0d583a1-2019-04-18T18:34:54Z-00004-000,0
44,63b4a1cb-2019-04-18T13:13:54Z-00001-000,0
44,ec580f43-2019-04-18T19:58:39Z-00002-000,0
44,df6622c4-2019-04-18T19:14:19Z-00000-000,0
44,6828d553-2019-04-18T18:48:24Z-00004-000,0
44,2cd6df55-2019-04-18T19:41:21Z-00002-000,0
44,1548d023-2019-04-18T19:08:11Z-00000-000,0
44,7068d2b9-2019-04-18T18:58:24Z-00002-000,0
44,992b0216-2019-04-18T14:30:54Z-00001-000,0
44,e195db50-2019-04-18T18:33:03Z-00000-000,0
44,c56b5c73-2019-04-18T17:57:10Z-00002-000,0
44,5edc9da-2019-04-18T11:14:48Z-00001-000,0
44,9016a55d-2019-04-18T14:01:54Z-00003-000,0
44,4f3adbc7-2019-04-18T12:51:25Z-00000-000,0
44,5edc9da-2019-04-18T11:14:48Z-00002-000,0
44,c2dd898d-2019-04-18T18:56:27Z-00001-000,0
44,70b9e02c-2019-04-18T20:01:08Z-00004-000,0
44,ec580f43-2019-04-18T19:58:39Z-00003-000,0
44,9924807c-2019-04-18T17:01:53Z-00000-000,0
44,df6622c4-2019-04-18T19:14:19Z-00005-000,0
44,f7711589-2019-04-18T19:14:27Z-00004-000,0
44,f84a076a-2019-04-18T17:58:04Z-00000-000,0
44,ec580f43-2019-04-18T19:58:39Z-00004-000,0
44,55c05f7c-2019-04-18T15:19:28Z-00003-000,0
44,ae9b7ec5-2019-04-18T18:42:20Z-00003-000,0
44,f152a8e1-2019-04-18T15:33:45Z-00001-000,0
44,9df1ccfb-2019-04-18T17:35:14Z-00006-000,0
44,ba4be848-2019-04-18T15:33:48Z-00003-000,0
44,d05568dd-2019-04-18T12:40:34Z-00000-000,0
44,419ec682-2019-04-18T12:10:32Z-00001-000,0
44,470ed1f-2019-04-18T19:34:46Z-00000-000,0
44,eb5233c9-2019-04-18T15:04:28Z-00002-000,0
45,ce686c60-2019-04-18T17:24:46Z-00004-000,3
45,21311659-2019-04-18T12:07:50Z-00001-000,2.518229167
45,540788cc-2019-04-18T15:19:54Z-00005-000,2.397849462
45,652f23f4-2019-04-18T17:28:19Z-00004-000,2.387096774
45,652f23f4-2019-04-18T17:28:19Z-00002-000,2.208791209
45,5c2fb364-2019-04-18T19:07:11Z-00003-000,2.206521739
45,922d439b-2019-04-18T19:30:51Z-00002-000,2.206521739
45,64d27e41-2019-04-18T19:38:48Z-00004-000,2.204301075
45,5dbc32e9-2019-04-18T13:24:41Z-00003-000,2.199161426
45,35161051-2019-04-18T12:33:43Z-00001-000,2.191011236
45,3207095a-2019-04-18T16:54:39Z-00002-000,2
45,19444029-2019-04-18T16:04:23Z-00005-000,2
45,8ce6be05-2019-04-18T16:30:30Z-00002-000,2
45,35161051-2019-04-18T12:33:43Z-00005-000,2
45,87bd157b-2019-04-18T13:37:52Z-00005-000,2
45,5c2fb364-2019-04-18T19:07:11Z-00005-000,2
45,8bcc4a46-2019-04-18T17:43:27Z-00003-000,2
45,141e3960-2019-04-18T15:20:37Z-00001-000,2
45,42633cc5-2019-04-18T16:25:30Z-00007-000,2
45,7c26af48-2019-04-18T14:43:09Z-00002-000,2
45,ce686c60-2019-04-18T17:24:46Z-00006-000,2
45,540788cc-2019-04-18T15:19:54Z-00002-000,2
45,1a13d72d-2019-04-18T18:34:18Z-00004-000,2
45,652f23f4-2019-04-18T17:28:19Z-00001-000,2
45,540788cc-2019-04-18T15:19:54Z-00001-000,2
45,540788cc-2019-04-18T15:19:54Z-00004-000,2
45,953ebf14-2019-04-18T15:12:14Z-00004-000,2
45,1a13d72d-2019-04-18T18:34:18Z-00000-000,2
45,1a13d72d-2019-04-18T18:34:18Z-00003-000,2
45,2e7d8f78-2019-04-18T16:06:39Z-00001-000,2
45,953ebef5-2019-04-18T15:39:05Z-00007-000,2
45,7c26af48-2019-04-18T14:43:09Z-00000-000,2
45,652f23f4-2019-04-18T17:28:19Z-00000-000,2
45,7c26af48-2019-04-18T14:43:09Z-00001-000,2
45,35161051-2019-04-18T12:33:43Z-00002-000,2
45,953ebf14-2019-04-18T15:12:14Z-00005-000,2
45,c5a30943-2019-04-18T16:06:11Z-00000-000,2
45,540788cc-2019-04-18T15:19:54Z-00000-000,2
45,b59a9ba7-2019-04-18T11:38:43Z-00000-000,2
45,652f23f4-2019-04-18T17:28:19Z-00007-000,2
45,f143e2ae-2019-04-18T19:44:22Z-00001-000,2
45,3207095a-2019-04-18T16:54:39Z-00001-000,2
45,2e7d8f78-2019-04-18T16:06:39Z-00000-000,2
45,f143e2ae-2019-04-18T19:44:22Z-00004-000,2
45,ce686c60-2019-04-18T17:24:46Z-00003-000,2
45,652f23f4-2019-04-18T17:28:19Z-00005-000,2
45,ab7e692e-2019-04-18T19:08:57Z-00000-000,2
45,2fa2d5d5-2019-04-18T19:44:52Z-00005-000,2
45,3a3f4e49-2019-04-18T15:16:14Z-00004-000,2
45,5675061e-2019-04-19T12:44:46Z-00001-000,1.860465116
45,3a3f4e49-2019-04-18T15:16:14Z-00003-000,1.811111111
45,2fa2d5d5-2019-04-18T19:44:52Z-00007-000,1.696969697
45,3a3f4e49-2019-04-18T15:16:14Z-00002-000,1.679012346
45,2fa2d5d5-2019-04-18T19:44:52Z-00004-000,1.61627907
45,922d439b-2019-04-18T19:30:51Z-00003-000,1.6
45,953ebef5-2019-04-18T15:39:05Z-00006-000,1.577777778
45,953ebf14-2019-04-18T15:12:14Z-00003-000,1.2125
45,8ce6be05-2019-04-18T16:30:30Z-00003-000,1.142857143
45,1a13d72d-2019-04-18T18:34:18Z-00002-000,1
45,540788cc-2019-04-18T15:19:54Z-00003-000,1
45,2fa2d5d5-2019-04-18T19:44:52Z-00002-000,0.974358974
45,19444029-2019-04-18T16:04:23Z-00007-000,0.936708861
45,8ce6be05-2019-04-18T16:30:30Z-00000-000,0.880952381
45,19444029-2019-04-18T16:04:23Z-00002-000,0.826086957
45,5c2fb364-2019-04-18T19:07:11Z-00001-000,0.80952381
45,3a3f4e49-2019-04-18T15:16:14Z-00001-000,0.776315789
45,35161051-2019-04-18T12:33:43Z-00004-000,0.752688172
45,42633cc5-2019-04-18T16:25:30Z-00004-000,0.743902439
45,8ce6be05-2019-04-18T16:30:30Z-00004-000,0.658536585
45,1a13d72d-2019-04-18T18:34:18Z-00001-000,0.577777778
45,64d27e41-2019-04-18T19:38:48Z-00003-000,0.513513514
45,19444029-2019-04-18T16:04:23Z-00006-000,0.47761194
45,261deb04-2019-04-18T13:26:46Z-00003-000,0.475
45,261deb04-2019-04-18T13:26:46Z-00001-000,0.452380952
45,261deb04-2019-04-18T13:26:46Z-00004-000,0.442622951
45,64d27e41-2019-04-18T19:38:48Z-00001-000,0.43902439
45,35161051-2019-04-18T12:33:43Z-00000-000,0.382022472
45,2684c983-2019-04-18T12:38:00Z-00003-000,0.367816092
45,261deb04-2019-04-18T13:26:46Z-00002-000,0.367816092
45,64d27e41-2019-04-18T19:38:48Z-00005-000,0.166666667
45,261deb04-2019-04-18T13:26:46Z-00000-000,0.162790698
45,8a961be4-2019-04-18T13:49:07Z-00002-000,0.158730159
45,717f527d-2019-04-18T16:44:51Z-00004-000,0.147492625
45,5c2fb364-2019-04-18T19:07:11Z-00004-000,0.146341463
45,afb33354-2019-04-18T19:42:37Z-00001-000,0.051948052
45,1a13d72d-2019-04-18T18:34:18Z-00005-000,0
45,8ce6be05-2019-04-18T16:30:30Z-00001-000,0
45,eaad08c9-2019-04-18T17:57:20Z-00002-000,0
45,d01db48f-2019-04-18T18:31:13Z-00005-000,0
45,261deb04-2019-04-18T13:26:46Z-00005-000,0
45,35161051-2019-04-18T12:33:43Z-00003-000,0
45,c5a30943-2019-04-18T16:06:11Z-00001-000,0
45,5675061e-2019-04-19T12:44:46Z-00000-000,0
45,44af1608-2019-04-18T13:01:07Z-00001-000,0
45,62e38fb7-2019-04-18T18:46:31Z-00001-000,0
45,64d27e41-2019-04-18T19:38:48Z-00002-000,0
45,afb33354-2019-04-18T19:42:37Z-00003-000,0
45,7c26af48-2019-04-18T14:43:09Z-00004-000,0
45,44049fc-2019-04-18T19:49:11Z-00005-000,0
45,42633cc5-2019-04-18T16:25:30Z-00002-000,0
46,fca1d19b-2019-04-17T11:47:27Z-00044-000,2.806451613
46,1ae9f84e-2019-04-18T15:25:04Z-00002-000,2.604166667
46,92c80a0a-2019-04-19T12:47:33Z-00011-000,2.602150538
46,5b09f31f-2019-04-18T11:54:28Z-00003-000,2.408602151
46,91bf368f-2019-04-18T18:58:56Z-00005-000,2.401301518
46,e635989e-2019-04-15T20:24:14Z-00023-000,2.211111111
46,81d4eb96-2019-04-18T11:26:08Z-00002-000,2.204301075
46,f4864a7e-2019-04-18T19:41:08Z-00005-000,2.20212766
46,91bf368f-2019-04-18T18:58:56Z-00000-000,2.197802198
46,5b09f246-2019-04-18T16:17:57Z-00007-000,2.195652174
46,91bf368f-2019-04-18T18:58:56Z-00004-000,2.193548387
46,f5b3410d-2019-04-18T15:41:50Z-00002-000,2
46,fca1d19b-2019-04-17T11:47:27Z-00063-000,2
46,91bf368f-2019-04-18T18:58:56Z-00002-000,2
46,1f1620a4-2019-04-18T11:54:27Z-00001-000,2
46,1ae9f84e-2019-04-18T15:25:04Z-00000-000,2
46,91bf368f-2019-04-18T18:58:56Z-00003-000,2
46,91bf368f-2019-04-18T18:58:56Z-00001-000,2
46,81d4eb96-2019-04-18T11:26:08Z-00003-000,2
46,8c43a9f3-2019-04-18T15:14:10Z-00000-000,2
46,2b6ac2c3-2019-04-18T15:10:44Z-00005-000,2
46,2b6ac301-2019-04-18T11:55:15Z-00001-000,2
46,8c43a9f3-2019-04-18T15:14:10Z-00002-000,2
46,5b09f246-2019-04-18T16:17:57Z-00002-000,2
46,5b09f246-2019-04-18T16:17:57Z-00005-000,2
46,2b6ac2c3-2019-04-18T15:10:44Z-00003-000,2
46,41ed0b25-2019-04-18T11:53:25Z-00009-000,2
46,29a6de52-2019-04-18T19:37:33Z-00003-000,2
46,f4864a7e-2019-04-18T19:41:08Z-00001-000,2
46,5b09f227-2019-04-18T20:01:38Z-00003-000,2
46,5b09f227-2019-04-18T20:01:38Z-00005-000,2
46,32192392-2019-04-18T14:44:58Z-00003-000,2
46,fca1d19b-2019-04-17T11:47:27Z-00047-000,2
46,92c80a0a-2019-04-19T12:47:33Z-00002-000,2
46,92c80a0a-2019-04-19T12:47:33Z-00007-000,2
46,fca1d19b-2019-04-17T11:47:27Z-00038-000,2
46,92c80a0a-2019-04-19T12:47:33Z-00012-000,2
46,5b09f300-2019-04-18T11:54:53Z-00001-000,2
46,5b09f300-2019-04-18T11:54:53Z-00007-000,2
46,40a68302-2019-04-18T14:17:57Z-00002-000,2
46,fca1d19b-2019-04-17T11:47:27Z-00064-000,2
46,5b09f300-2019-04-18T11:54:53Z-00009-000,2
46,5b09f31f-2019-04-18T11:54:28Z-00001-000,2
46,fca1d19b-2019-04-17T11:47:27Z-00037-000,2
46,38441d06-2019-04-15T20:24:35Z-00019-000,2
46,2b6ac2c3-2019-04-18T15:10:44Z-00007-000,2
46,fca1d19b-2019-04-17T11:47:27Z-00058-000,2
46,41ed0b25-2019-04-18T11:53:25Z-00008-000,2
46,92c80a0a-2019-04-19T12:47:33Z-00010-000,2
46,40a68302-2019-04-18T14:17:57Z-00003-000,2
46,2b6ac2c3-2019-04-18T15:10:44Z-00002-000,1.837209302
46,92c80a0a-2019-04-19T12:47:33Z-00018-000,1.818181818
46,41ed0b25-2019-04-18T11:53:25Z-00006-000,1.813186813
46,f5b3410d-2019-04-18T15:41:50Z-00006-000,1.595744681
46,877a9d97-2019-04-18T15:11:50Z-00005-000,1.25
46,2b6ac2c3-2019-04-18T15:10:44Z-00004-000,1.209302326
46,f5b3410d-2019-04-18T15:41:50Z-00005-000,1.135135135
46,fca1d19b-2019-04-17T11:47:27Z-00061-000,1
46,1ae9f84e-2019-04-18T15:25:04Z-00003-000,0.894736842
46,f5b3410d-2019-04-18T15:41:50Z-00009-000,0.8
46,2b6ac2c3-2019-04-18T15:10:44Z-00001-000,0.795698925
46,41ed0b25-2019-04-18T11:53:25Z-00003-000,0.7625
46,81d4eb96-2019-04-18T11:26:08Z-00001-000,0.753246753
46,41ed0b25-2019-04-18T11:53:25Z-00001-000,0.733333333
46,32192392-2019-04-18T14:44:58Z-00004-000,0.64556962
46,fca1d19b-2019-04-17T11:47:27Z-00066-000,0.618421053
46,fca1d19b-2019-04-17T11:47:27Z-00062-000,0.594936709
46,5b09f227-2019-04-18T20:01:38Z-00004-000,0.554272517
46,1ae9f84e-2019-04-18T15:25:04Z-00004-000,0.380434783
46,5b09f300-2019-04-18T11:54:53Z-00004-000,0.358974359
46,fca1d19b-2019-04-17T11:47:27Z-00054-000,0.356321839
46,1f1620a4-2019-04-18T11:54:27Z-00000-000,0.325301205
46,fd4a422a-2019-04-18T11:54:51Z-00001-000,0.320987654
46,f5b3410d-2019-04-18T15:41:50Z-00004-000,0.301204819
46,1f1620a4-2019-04-18T11:54:27Z-00004-000,0.188888889
46,1ae9f84e-2019-04-18T15:25:04Z-00001-000,0.179775281
46,f5b3410d-2019-04-18T15:41:50Z-00007-000,0.158536585
46,f5b3410d-2019-04-18T15:41:50Z-00000-000,0.139534884
46,21550f9-2019-04-18T19:24:15Z-00002-000,0.055710306
46,f5b3410d-2019-04-18T15:41:50Z-00001-000,0
46,f5b3410d-2019-04-18T15:41:50Z-00003-000,0
46,1f1620a4-2019-04-18T11:54:27Z-00002-000,0
46,2b6ac2c3-2019-04-18T15:10:44Z-00000-000,0
46,2b6ac2c3-2019-04-18T15:10:44Z-00006-000,0
46,29a6de52-2019-04-18T19:37:33Z-00002-000,0
46,92c80a0a-2019-04-19T12:47:33Z-00009-000,0
46,92c80a0a-2019-04-19T12:47:33Z-00006-000,0
46,92c80a0a-2019-04-19T12:47:33Z-00000-000,0
46,41ed0b25-2019-04-18T11:53:25Z-00007-000,0
46,92c80a0a-2019-04-19T12:47:33Z-00005-000,0
46,92c80a0a-2019-04-19T12:47:33Z-00001-000,0
46,81d4eb96-2019-04-18T11:26:08Z-00004-000,0
46,1ae9f84e-2019-04-18T15:25:04Z-00005-000,0
46,f4864a7e-2019-04-18T19:41:08Z-00000-000,0
46,5b09f31f-2019-04-18T11:54:28Z-00002-000,0
46,fca1d19b-2019-04-17T11:47:27Z-00067-000,0
46,2b6ac301-2019-04-18T11:55:15Z-00000-000,0
46,41ed0b25-2019-04-18T11:53:25Z-00005-000,0
46,41ed0b25-2019-04-18T11:53:25Z-00002-000,0
46,32192392-2019-04-18T14:44:58Z-00001-000,0
47,ea4173a6-2019-04-18T17:11:07Z-00001-000,2.797008547
47,bd7013ea-2019-04-18T14:03:21Z-00004-000,2.610526316
47,d81957dd-2019-04-18T11:36:08Z-00000-000,2.408602151
47,d686e01-2019-04-18T14:47:36Z-00005-000,2.397849462
47,d4ad3156-2019-04-18T15:31:45Z-00003-000,2.386363636
47,d15e57c3-2019-04-18T11:59:31Z-00000-000,2.212765957
47,1733bf1a-2019-04-18T15:28:10Z-00000-000,2.206521739
47,bd7013ea-2019-04-18T14:03:21Z-00002-000,2.204301075
47,5e2b575d-2019-04-18T16:32:42Z-00004-000,2.2
47,abf51816-2019-04-18T15:38:53Z-00002-000,2.193548387
47,f6e16c0b-2019-04-18T12:39:51Z-00005-000,2
47,ae7c3aca-2019-04-18T13:14:06Z-00003-000,2
47,7de56526-2019-04-18T15:10:01Z-00008-000,2
47,68a4cf31-2019-04-18T18:58:34Z-00003-000,2
47,c6512081-2019-04-18T16:44:37Z-00000-000,2
47,d686e01-2019-04-18T14:47:36Z-00000-000,2
47,45419141-2019-04-18T13:34:20Z-00000-000,2
47,5e2b575d-2019-04-18T16:32:42Z-00002-000,2
47,bf1a606c-2019-04-18T15:14:10Z-00003-000,2
47,d4ad3156-2019-04-18T15:31:45Z-00001-000,2
47,59460e7f-2019-04-18T13:41:43Z-00001-000,2
47,68a4d029-2019-04-18T16:39:32Z-00001-000,2
47,c6512081-2019-04-18T16:44:37Z-00001-000,2
47,bfd69562-2019-04-18T17:38:09Z-00000-000,2
47,1733c240-2019-04-18T14:46:35Z-00002-000,2
47,ed89f195-2019-04-18T15:14:40Z-00002-000,2
47,76fe7ef5-2019-04-18T16:54:29Z-00004-000,2
47,7d1fa14a-2019-04-18T16:51:16Z-00001-000,2
47,1733c6bb-2019-04-18T11:28:17Z-00000-000,2
47,b0b290ba-2019-04-18T20:03:49Z-00002-000,2
47,bfd69562-2019-04-18T17:38:09Z-00002-000,2
47,b7e16db9-2019-04-18T14:29:56Z-00002-000,2
47,48cd3dfc-2019-04-18T13:56:49Z-00004-000,2
47,1733c338-2019-04-18T12:35:44Z-00004-000,2
47,6c734766-2019-04-18T13:20:17Z-00004-000,2
47,4159ba7a-2019-04-18T18:05:41Z-00002-000,2
47,25f8605f-2019-04-18T12:14:38Z-00000-000,2
47,bd7013ea-2019-04-18T14:03:21Z-00001-000,2
47,a61ca9af-2019-04-18T14:30:38Z-00001-000,2
47,269c4789-2019-04-15T20:24:11Z-00018-000,2
47,bd7013ea-2019-04-18T14:03:21Z-00000-000,2
47,6013445a-2019-04-18T15:28:44Z-00003-000,2
47,5e2b575d-2019-04-18T16:32:42Z-00000-000,2
47,a5d6b89f-2019-04-18T12:19:28Z-00003-000,2
47,479318c7-2019-04-18T11:28:19Z-00000-000,2
47,c6512081-2019-04-18T16:44:37Z-00003-000,2
47,f6e16c0b-2019-04-18T12:39:51Z-00003-000,1.831460674
47,bd7013ea-2019-04-18T14:03:21Z-00005-000,1.807228916
47,e2d7ec45-2019-04-18T17:00:50Z-00001-000,1.807228916
47,68a4d00a-2019-04-18T16:43:31Z-00002-000,1.802325581
47,7c899e50-2019-04-18T11:40:11Z-00004-000,1.797752809
47,2439be89-2019-04-18T16:47:44Z-00004-000,1.723684211
47,81d5454b-2019-04-18T13:19:41Z-00002-000,1.666666667
47,ae7c3aca-2019-04-18T13:14:06Z-00000-000,1.65060241
47,f6e16c0b-2019-04-18T12:39:51Z-00001-000,1.642857143
47,6b2816f2-2019-04-18T18:00:17Z-00004-000,1.640449438
47,abf51816-2019-04-18T15:38:53Z-00001-000,1.634146341
47,4fbaefc8-2019-04-18T15:40:17Z-00003-000,1.453333333
47,abf51ede-2019-04-18T13:34:18Z-00001-000,1.444444444
47,e9ec6eab-2019-04-18T19:41:08Z-00002-000,1.43902439
47,6b281711-2019-04-18T17:59:59Z-00001-000,1.413793103
47,d77793f3-2019-04-18T11:37:31Z-00003-000,1.311188811
47,6b281711-2019-04-18T17:59:59Z-00007-000,1.267605634
47,ba50642-2019-04-18T12:23:18Z-00001-000,1.222222222
47,ed89f195-2019-04-18T15:14:40Z-00005-000,1.212765957
47,a5d6b89f-2019-04-18T12:19:28Z-00000-000,1
47,68a4d00a-2019-04-18T16:43:31Z-00000-000,1
47,bd7013ea-2019-04-18T14:03:21Z-00003-000,1
47,503cf2fa-2019-04-18T16:18:09Z-00002-000,1
47,3ec31e7c-2019-04-18T16:14:06Z-00002-000,1
47,f44585fe-2019-04-18T17:59:55Z-00002-000,1
47,6b281711-2019-04-18T17:59:59Z-00005-000,1
47,6013445a-2019-04-18T15:28:44Z-00004-000,1
47,6b2816d3-2019-04-18T18:01:37Z-00006-000,1
47,1733c2bc-2019-04-18T13:51:19Z-00000-000,0.988235294
47,80925bb9-2019-04-18T16:29:12Z-00004-000,0.976470588
47,ae7c3aca-2019-04-18T13:14:06Z-00004-000,0.826086957
47,c6512081-2019-04-18T16:44:37Z-00004-000,0.766509434
47,6b2816f2-2019-04-18T18:00:17Z-00001-000,0.704918033
47,ae7c3aca-2019-04-18T13:14:06Z-00002-000,0.512820513
47,d423df3f-2019-04-18T17:56:30Z-00000-000,0.506493506
47,80925bb9-2019-04-18T16:29:12Z-00003-000,0.492957746
47,50d37a4c-2019-04-18T14:10:49Z-00002-000,0.382716049
47,c6512081-2019-04-18T16:44:37Z-00002-000,0.361445783
47,e91853bc-2019-04-18T16:28:31Z-00004-000,0.3375
47,6b2816f2-2019-04-18T18:00:17Z-00003-000,0.308788599
47,ed89f195-2019-04-18T15:14:40Z-00000-000,0.183098592
47,cba64e0c-2019-04-18T16:18:19Z-00006-000,0.170454545
47,ae7c3aca-2019-04-18T13:14:06Z-00001-000,0
47,2cd6df55-2019-04-18T19:41:21Z-00002-000,0
47,5d66528-2019-04-18T15:35:36Z-00004-000,0
47,e5aef097-2019-04-18T17:02:59Z-00003-000,0
47,ba89de7c-2019-04-18T15:44:15Z-00003-000,0
47,6b2816d3-2019-04-18T18:01:37Z-00004-000,0
47,dc45df0e-2019-04-18T16:12:00Z-00002-000,0
47,6b2816f2-2019-04-18T18:00:17Z-00005-000,0
47,ed89f195-2019-04-18T15:14:40Z-00004-000,0
47,6b281711-2019-04-18T17:59:59Z-00003-000,0
47,6b2816f2-2019-04-18T18:00:17Z-00007-000,0
47,6b281711-2019-04-18T17:59:59Z-00000-000,0
48,6623faa8-2019-04-18T13:12:04Z-00006-000,2.404255319
48,2045b810-2019-04-18T19:12:56Z-00003-000,2.404255319
48,6effc6f6-2019-04-18T18:59:04Z-00002-000,2.20212766
48,68fec0d0-2019-04-18T19:14:41Z-00002-000,2.195652174
48,6c32784f-2019-04-18T18:59:38Z-00003-000,2.191489362
48,c6ce3e46-2019-04-18T13:30:26Z-00005-000,2
48,6c32784f-2019-04-18T18:59:38Z-00005-000,2
48,5f3b3c6d-2019-04-19T12:44:37Z-00026-000,2
48,a7acd758-2019-04-18T19:54:02Z-00002-000,2
48,2a12b5f8-2019-04-18T16:35:53Z-00001-000,2
48,2a12b5f8-2019-04-18T16:35:53Z-00005-000,2
48,f12d8c0e-2019-04-18T18:47:16Z-00003-000,2
48,1c3a6a0a-2019-04-18T14:09:40Z-00005-000,2
48,d01debdc-2019-04-18T12:30:47Z-00001-000,2
48,219652fa-2019-04-18T14:33:32Z-00001-000,2
48,6623faa8-2019-04-18T13:12:04Z-00002-000,2
48,5ff149d1-2019-04-18T16:31:56Z-00004-000,2
48,abb42382-2019-04-18T16:14:47Z-00003-000,2
48,aeb43fe9-2019-04-18T11:40:53Z-00003-000,2
48,aeb43fe9-2019-04-18T11:40:53Z-00005-000,2
48,d003097b-2019-04-18T13:09:47Z-00003-000,2
48,1962bef4-2019-04-19T12:46:39Z-00015-000,2
48,bdcf90af-2019-04-15T20:24:22Z-00010-000,2
48,452eaf9c-2019-04-18T19:48:30Z-00003-000,2
48,6effc6f6-2019-04-18T18:59:04Z-00001-000,2
48,219652fa-2019-04-18T14:33:32Z-00005-000,2
48,6623faa8-2019-04-18T13:12:04Z-00004-000,2
48,d461a67d-2019-04-18T11:42:08Z-00005-000,2
48,57e0369e-2019-04-18T12:07:03Z-00002-000,2
48,6d6965d5-2019-04-18T17:51:17Z-00006-000,1.961038961
48,44c7d18-2019-04-18T18:04:38Z-00002-000,1.873417722
48,e62a27a7-2019-04-18T11:20:35Z-00000-000,1.820224719
48,1a7af591-2019-04-18T18:28:22Z-00003-000,1.816091954
48,6d6965d5-2019-04-18T17:51:17Z-00007-000,1.673469388
48,c0b1c40c-2019-04-18T13:10:29Z-00003-000,1.632183908
