query_id,relevance_docid,average_score,average_confidence
258062,5134732,1.8,89
258062,4174309,1.8,84
258062,5810936,1.6,91
258062,7068638,1.6,90
258062,2087378,1.6,83
258062,6347133,1.6,83
258062,4159345,1.4,84
258062,5810937,1.4,83
258062,4159137,1.4,78
258062,2009233,1.4,75
258062,3777936,1.4,51
258062,4901878,1.2,84
258062,3947004,1.2,80
258062,5179887,1.2,77
258062,5326260,1.2,73
258062,5131173,1.2,71
258062,60522,1.2,70
258062,3695217,1.2,66
258062,2009237,1.2,66
258062,756978,1.2,63
258062,7068640,1.2,63
258062,5598944,1.2,59
258062,5456429,1,89
258062,7918982,1,79
258062,7344533,1,78
258062,7450543,1,76
258062,7821393,1,75
258062,3683402,1,74
258062,3807311,1,72
258062,2009235,1,72
258062,3807312,1,71
258062,3132005,1,69
258062,4595262,1,66
258062,7450542,1,62
258062,387592,1,62
258062,60526,1,61
258062,7573918,1,60
258062,7918984,1,57
258062,1990209,1,51
258062,1139497,0.8,82
258062,2898171,0.8,70
258062,2707010,0.8,69
258062,63211,0.8,67
258062,352037,0.8,60.8
258062,1990214,0.8,58
258062,5968758,0.8,35
258062,6486786,0.6,91
258062,4610034,0.6,83.8
258062,3404355,0.6,80
258062,5556800,0.6,79
258062,7335250,0.6,76
258062,6643808,0.6,70
258062,2875425,0.6,61
258062,8293525,0.6,51
258062,639084,0.4,86
258062,3672507,0.4,84
258062,6643803,0.4,84
258062,3984587,0.4,83.6
258062,63216,0.4,83
258062,1311743,0.4,81
258062,7450550,0.4,80.8
258062,18100,0.4,80
258062,3297029,0.4,78
258062,7335249,0.4,78
258062,7526527,0.4,77.8
258062,6382557,0.4,76
258062,5060031,0.4,73
258062,3159992,0.4,70
258062,8242299,0.4,70
258062,7655249,0.4,66
258062,639079,0.4,61
258062,7532084,0.2,88.8
258062,5598947,0.2,87
258062,6059047,0.2,82
258062,5677369,0,96.4
258062,6643805,0,94.8
258062,5671977,0,94
258062,4595267,0,0
1071750,3928913,2.6,93.8
1071750,8698274,2.2,91
1071750,4717401,2,95
1071750,3928916,2,93.6
1071750,3575934,2,93
1071750,8698273,2,93
1071750,8698271,2,92
1071750,8698268,2,91
1071750,8378383,2,90
1071750,8378390,2,89
1071750,8698276,2,89
1071750,3928914,2,86
1071750,4133644,1.8,91
1071750,3850956,1.8,86
1071750,8378382,1.8,84
1071750,8698272,1.6,91
1071750,8378387,1.6,78
1071750,8698275,1.6,73
1071750,3016482,1.2,89
1071750,3928915,1.2,81
1071750,8378389,1.2,79
1071750,8378388,1.2,79
1071750,4094989,1.2,63
1071750,6508499,1.2,63
1071750,8698269,1,82
1071750,7778577,1,80
1071750,8378385,1,77
1071750,27185,1,71
1071750,3719926,1,70
1071750,6508493,1,69
1071750,8017974,1,37
1071750,7018752,0.8,81
1071750,8378384,0.8,70
1071750,3928921,0.8,61
1071750,8017972,0.8,58
1071750,4360128,0.8,56
1071750,3214951,0.6,70
1071750,3795928,0.6,65.8
1071750,8698270,0.6,63
1071750,7018757,0.6,62
1071750,4133640,0.6,59
1071750,476679,0.6,49.6
1071750,8378386,0.6,40
1071750,3719923,0.6,35
1071750,7410371,0.6,33
1071750,6508491,0.4,86
1071750,3086979,0.4,84
1071750,7018750,0.4,71.6
1071750,574320,0.4,65.4
1071750,4094991,0.4,63
1071750,2012614,0.4,49.6
1071750,8017976,0.4,40.8
1071750,90474,0.4,39.8
1071750,5510450,0.2,82
1071750,4360127,0.2,81.8
1071750,8017973,0.2,80
1071750,6359062,0.2,79.8
1071750,2840405,0.2,77.8
1071750,7790571,0.2,76
1071750,3016483,0.2,15.2
1071750,8837248,0,99.4
1071750,8783990,0,98.4
1071750,6335907,0,98.2
1071750,208982,0,98.2
1071750,3993789,0,97.6
1071750,7850927,0,97.4
1071750,208979,0,97.4
1071750,6733548,0,97.2
1071750,7141605,0,96.6
1071750,8783991,0,96.6
1071750,962661,0,96.4
1071750,3042781,0,95.8
1071750,3014192,0,95.8
1071750,6083597,0,95.8
1071750,7677637,0,94.8
1071750,4939145,0,94.6
1071750,5377244,0,92.8
1071750,8017968,0,92.6
1071750,4094990,0,92
1071750,7421125,0,92
1071750,3318540,0,91.8
1071750,5032111,0,78.4
1071750,2850069,0,78.4
1071750,6330792,0,77.4
1071750,6138962,0,77.4
1071750,331170,0,76.4
1071750,3928917,0,76
1071750,5510448,0,75.8
1071750,1628597,0,75.6
1071750,3306573,0,75
1071750,5510451,0,74.8
1071750,3930532,0,74
1071750,5047600,0,71.8
1071750,8804338,0,58.8
1071750,3335529,0,58.6
1071750,3016481,0,57.4
1071750,3136366,0,57
1071750,7003298,0,38.8
1071750,2562017,0,37
1071750,6983633,0,19
67316,6680964,2,93
67316,5195161,2,91
67316,6813041,2,90
67316,6764669,2,89
67316,7112302,2,88
67316,7630885,2,86
67316,2268657,2,85
67316,6179107,1.8,85
67316,6764671,1.6,78
67316,7323071,1.6,78
67316,7513151,1.4,82
67316,450305,1.4,80
67316,8322645,1.4,80
67316,5029981,1.2,74
67316,6190971,1.2,73
67316,4245166,1.2,73
67316,6683215,1.2,73
67316,6179106,1.2,72
67316,1408563,1.2,68
67316,7993389,1.2,66
67316,4922572,1,87
67316,3063530,1,79
67316,1913,1,73
67316,450309,1,71
67316,4163707,1,69
67316,3810719,1,68
67316,964173,1,68
67316,6764668,1,68
67316,1862954,1,68
67316,7688987,1,67
67316,3272839,1,66
67316,2426305,1,66
67316,4085262,1,65
67316,8431637,1,62
67316,866739,1,62
67316,3694448,1,62
67316,6764675,1,60
67316,2173083,1,60
67316,4252546,1,59
67316,8333879,1,54
67316,8003840,1,53
67316,481471,1,53
67316,6509337,1,52
67316,973226,1,51
67316,1114355,1,50
67316,8431632,1,47
67316,4163705,1,44
67316,3519736,1,36
67316,6764673,0.8,82.8
67316,3679350,0.8,73
67316,1325092,0.8,72
67316,8806125,0.8,69
67316,6290078,0.8,62
67316,2169133,0.8,61
67316,5695908,0.8,59
67316,1974375,0.8,58
67316,3810716,0.8,58
67316,8431634,0.8,57
67316,8291314,0.8,56
67316,5634750,0.6,85
67316,5181841,0.6,84
67316,6764676,0.6,83
67316,4180169,0.6,79
67316,8423873,0.6,79
67316,5644606,0.6,76.8
67316,1320687,0.6,76
67316,3679358,0.6,76
67316,8773687,0.6,75
67316,6905739,0.6,74
67316,6179111,0.6,72
67316,6116679,0.6,72
67316,6190970,0.6,70
67316,6290074,0.6,70
67316,6764674,0.6,70
67316,7786606,0.6,70
67316,3810717,0.6,68
67316,6221796,0.6,67
67316,6698946,0.6,65
67316,8534315,0.6,61
67316,40048,0.6,58
67316,308681,0.6,57
67316,7330184,0.6,48
67316,2365997,0.6,47
67316,6290080,0.4,81
67316,7563006,0.4,81
67316,6905735,0.4,78
67316,8285748,0.4,78
67316,7111673,0.4,73.6
67316,8498096,0.4,70.8
67316,5640235,0.4,63
67316,4915520,0.4,62
67316,2273934,0.4,61
67316,1974374,0.2,89
67316,8285749,0.2,85.8
67316,4766330,0.2,84
67316,2365990,0.2,83
67316,1134520,0.2,58.8
67316,6148105,0,93
67316,5181839,0,75.4
67316,8261797,0,0
169208,4580133,3,99.8
169208,4859433,2.8,96
169208,4580131,2.8,94
169208,8383467,2.6,92
169208,4859438,2.4,94
169208,85987,2.2,96
169208,1395413,2.2,93
169208,4859437,2.2,93
169208,1395417,2.2,93
169208,85993,2.2,90
169208,2888367,2.2,75.6
169208,4762140,2,93
169208,4762137,2,93
169208,1395418,2,92
169208,721607,2,91
169208,7251639,2,91
169208,721610,2,91
169208,4202275,2,91
169208,4762134,2,90
169208,3715860,2,89
169208,85985,2,89
169208,85989,2,88
169208,8479644,1.8,89
169208,5618969,1.8,88.8
169208,4202278,1.8,86
169208,7251632,1.8,77
169208,2178936,1.6,91
169208,6808748,1.6,80
169208,8303019,1.6,69
169208,4859432,1.4,87
169208,7192969,1.4,74
169208,4580132,1.4,68
169208,6435804,1.2,88
169208,2408681,1.2,74
169208,4762142,1.2,71
169208,6495531,1.2,66
169208,4762135,1.2,59
169208,6808744,1.2,57
169208,2594160,1,61
169208,1480206,0.8,17
169208,5507046,0.6,85
169208,5748805,0.6,57
169208,5748802,0.6,47
169208,5143514,0.6,30
169208,426969,0.4,89
169208,6028156,0.4,86.8
169208,4354838,0.4,81
169208,3453848,0.4,80
169208,5940730,0.4,73
169208,6947096,0.4,73
169208,2975902,0.4,69
169208,6145945,0.4,65.8
169208,3983295,0.4,62.8
169208,5818051,0.4,60
169208,460578,0.4,53
169208,3258961,0.4,24
169208,1628101,0.2,93
169208,1020242,0.2,92
169208,5839768,0.2,90.8
169208,3815796,0.2,87.8
169208,6171146,0.2,87
169208,6029383,0.2,87
169208,3344084,0.2,86.8
169208,6252711,0.2,86
169208,5252895,0.2,85.8
169208,2888366,0.2,85
169208,5818047,0.2,84
169208,4580137,0.2,80.4
169208,7461961,0.2,79.8
169208,2634548,0.2,79
169208,307002,0.2,79
169208,6824000,0.2,77
169208,5839776,0.2,76.6
169208,6568550,0.2,76
169208,1020235,0.2,74.8
169208,6819404,0.2,70
169208,2966461,0.2,60
169208,8416228,0.2,49
169208,8824698,0.2,45
169208,426968,0,98
169208,1479804,0,96.6
169208,6643675,0,96.6
169208,2220780,0,95
169208,307001,0,94.8
169208,6171142,0,93.8
169208,4389969,0,93.8
169208,2294759,0,93.8
169208,886182,0,93
169208,5336241,0,92.8
169208,1496943,0,92
169208,426965,0,92
169208,3815795,0,90
169208,5839767,0,89
169208,8824703,0,86
169208,5143517,0,73
169208,5336242,0,72.8
169208,7566695,0,72
169208,2594161,0,65
169208,6744353,0,57
169208,4180364,0,2
938400,3088748,2,95
938400,2532049,2,94
938400,3353758,2,94
938400,7970190,2,94
938400,2962212,2,93
938400,4956057,2,93
938400,3914686,2,92
938400,2071046,2,92
938400,47281,2,91
938400,6499450,2,90.8
938400,4207807,2,90.6
938400,2958107,2,89
938400,3353762,1.6,95.8
938400,3088747,1.6,92
938400,3820289,1.6,84
938400,3353757,1.6,81.6
938400,790224,1.6,81
938400,7239122,1.2,82
938400,2962207,1,72
938400,3088752,1,65
938400,3088750,1,56
938400,5833739,1,56
938400,5061328,0.8,77.8
938400,7239123,0.8,75.8
938400,294552,0.8,75
938400,7239121,0.8,71
938400,1571994,0.8,60
938400,1869047,0.8,59.2
938400,3088754,0.8,56
938400,5833738,0.8,47
938400,7861138,0.8,8.2
938400,2962204,0.6,83.8
938400,6246564,0.6,71
938400,6246558,0.6,65
938400,2272355,0.6,65
938400,790225,0.6,58.8
938400,6246557,0.6,49.8
938400,2367686,0.6,49
938400,47283,0.6,42.8
938400,7313619,0.4,84
938400,425476,0.4,78.6
938400,492658,0.4,78
938400,2962210,0.4,74.8
938400,8678070,0.4,74
938400,7239128,0.4,71.6
938400,2208294,0.4,65
938400,790219,0.4,63
938400,2431595,0.4,63
938400,6246560,0.4,61
938400,4086689,0.4,52.8
938400,8775001,0.4,39.8
938400,47290,0.4,39
938400,6246561,0.4,26.6
938400,2709067,0.2,90.8
938400,47286,0.2,89
938400,2532051,0.2,87
938400,7840321,0.2,86
938400,7004412,0.2,85.8
938400,4629343,0.2,76.8
938400,5336101,0.2,73.8
938400,3088755,0.2,71
938400,3196383,0.2,68.2
938400,2009153,0.2,66
938400,4607590,0.2,39.8
938400,2709062,0,98.4
938400,3074064,0,98
938400,6499448,0,97.6
938400,3911073,0,97.2
938400,3424110,0,97
938400,1266524,0,96.8
938400,5154744,0,96.6
938400,7029656,0,96.6
938400,3166729,0,96.4
938400,2870510,0,95.8
938400,2421817,0,95.8
938400,4629346,0,95.8
938400,1983233,0,95.8
938400,8678067,0,95.6
938400,5351415,0,95.6
938400,3659760,0,95
938400,3088751,0,94
938400,2969902,0,94
938400,98010,0,93.8
938400,3196382,0,93
938400,881068,0,90
938400,7219041,0,78.4
938400,5154745,0,77.8
938400,3342793,0,77.6
938400,2495397,0,76.8
938400,7861140,0,76.6
938400,8767317,0,75.8
938400,3240932,0,75.8
938400,4350268,0,74.8
938400,5933470,0,74.6
938400,6769076,0,69.6
938400,2009151,0,61.6
938400,4264424,0,57.8
938400,5154749,0,56.8
938400,2371820,0,55
938400,8822547,0,26.8
1108651,8289561,2,93
1108651,4911228,2,93
1108651,8175407,2,93
1108651,1457501,2,91
1108651,8175415,2,91
1108651,8175408,2,90
1108651,3102792,2,89
1108651,6058576,2,89
1108651,8175412,2,88
1108651,4304301,2,87
1108651,3102791,2,84
1108651,6348741,1.6,78
1108651,1325612,1.2,71
1108651,5877822,1.2,63
1108651,488271,1,88
1108651,2512383,1,77
1108651,3641700,1,71
1108651,2475817,1,69
1108651,6410061,1,69
1108651,6410062,1,68
1108651,6410066,1,65
1108651,1457798,1,63
1108651,1325610,1,63
1108651,815597,1,58
1108651,1621557,1,57
1108651,6517914,1,56
1108651,7904315,1,56
1108651,7754981,1,42
1108651,1971162,0.8,80
1108651,8157105,0.8,72
1108651,2745685,0.8,72
1108651,6623205,0.8,70
1108651,3960291,0.8,57.6
1108651,8576877,0.8,56
1108651,4125386,0.8,55
1108651,6410065,0.8,55
1108651,1482137,0.8,39
1108651,2040434,0.6,71
1108651,6782211,0.6,69.8
1108651,5397297,0.6,69.8
1108651,6410060,0.6,68
1108651,8202831,0.6,66
1108651,7910457,0.6,63.8
1108651,5141688,0.6,62
1108651,4617850,0.6,28.8
1108651,893423,0.4,81.6
1108651,1218618,0.4,78.8
1108651,1400781,0.4,69.6
1108651,3459013,0.4,67.8
1108651,7321337,0.4,67.4
1108651,6266417,0.4,66.8
1108651,6486048,0.4,66
1108651,193384,0.4,64
1108651,5798501,0.4,53
1108651,4382120,0.4,50
1108651,3727096,0.4,43
1108651,4513249,0.4,27
1108651,140506,0.2,94.4
1108651,5715055,0.2,87
1108651,3851277,0.2,86
1108651,4336299,0.2,85
1108651,140502,0.2,84
1108651,2164085,0.2,83
1108651,2065792,0.2,82.8
1108651,7038690,0.2,82.8
1108651,918309,0.2,81
1108651,3253130,0.2,81
1108651,4946657,0.2,80.6
1108651,8205807,0.2,79.8
1108651,3013746,0.2,79.8
1108651,5027435,0.2,79
1108651,5621494,0.2,78.8
1108651,8512412,0.2,77.8
1108651,1371583,0.2,74
1108651,6985088,0.2,56
1108651,3740104,0.2,56
1108651,3226775,0.2,37.4
1108651,7729777,0,98
1108651,8538781,0,96.6
1108651,8254975,0,96.4
1108651,3136702,0,96.4
1108651,3803874,0,96.4
1108651,5997928,0,96
1108651,6620938,0,95.8
1108651,8266789,0,94
1108651,1646383,0,93.8
1108651,8006613,0,93.8
1108651,6965,0,93
1108651,8189032,0,92.8
1108651,1773494,0,91
1108651,2881395,0,90
1108651,6663873,0,88
1108651,5480469,0,77.6
1108651,7563462,0,59.8
1108651,7243391,0,57.2
1108651,8266790,0,57
1108651,4613064,0,55.8
1108651,8764446,0,55
1108651,6985085,0,54
1108651,8512413,0,18.2
1037496,7766583,3,97
1037496,4912160,2.6,93.8
1037496,3725934,2.4,93
1037496,3852733,2.4,93
1037496,4760914,2.2,95
1037496,4760912,2.2,93
1037496,4187305,2.2,90
1037496,4187304,2.2,90
1037496,8196479,2,94
1037496,7766585,2,93.8
1037496,2725825,2,93
1037496,2902707,2,93
1037496,4760915,2,92
1037496,4174378,2,92
1037496,5927420,2,91
1037496,4174376,2,91
1037496,3725932,2,91
1037496,4905509,2,91
1037496,4912167,2,90
1037496,4174377,2,89
1037496,7766587,2,87
1037496,4760906,1.8,92
1037496,7766584,1.8,91
1037496,2725828,1.8,91
1037496,4905511,1.6,93
1037496,7287404,1.6,91
1037496,3725931,1.6,85
1037496,3725936,1.6,82
1037496,4912163,1.6,78
1037496,2672141,1.6,76
1037496,4187309,1.6,73
1037496,929044,1.4,75
1037496,3725935,1.2,69
1037496,3725937,1,90
1037496,3725940,1,78
1037496,3725933,1,77
1037496,57410,1,76
1037496,53465,1,76
1037496,8831603,1,74
1037496,4174380,1,68
1037496,3725938,0.8,66
1037496,2221971,0.8,65.8
1037496,2995695,0.8,56
1037496,5937726,0.8,54
1037496,6914894,0.8,34
1037496,4187303,0.6,80
1037496,5703441,0.6,78
1037496,3275556,0.6,77
1037496,197695,0.6,73.8
1037496,3356595,0.6,66
1037496,4912166,0.6,57
1037496,293184,0.6,53.6
1037496,7392264,0.4,72.6
1037496,2396654,0.4,72
1037496,365859,0.4,68.6
1037496,519751,0.4,66
1037496,5035625,0.4,65.8
1037496,553180,0.4,61
1037496,8717869,0.4,43.6
1037496,2540328,0.4,37
1037496,5033381,0.4,36
1037496,5937727,0.2,87.4
1037496,6595860,0.2,85.6
1037496,5788004,0.2,85
1037496,1297032,0.2,83
1037496,1812968,0.2,83
1037496,4881404,0.2,81.4
1037496,3157574,0.2,79
1037496,4760910,0.2,76
1037496,8805888,0.2,75.8
1037496,1481537,0.2,59.8
1037496,2716720,0.2,45
1037496,7948039,0.2,39.2
1037496,5786130,0,96.6
1037496,365861,0,96.4
1037496,6354370,0,96
1037496,880484,0,95.8
1037496,3004783,0,95
1037496,6292809,0,94.8
1037496,3562319,0,94.8
1037496,3356592,0,94.6
1037496,8131680,0,94.6
1037496,6101816,0,93.8
1037496,7346511,0,93.8
1037496,2222120,0,93.6
1037496,5507719,0,93
1037496,7779272,0,92.8
1037496,4150415,0,92.6
1037496,1896330,0,77.8
1037496,1214193,0,77.4
1037496,7286317,0,76.8
1037496,2646095,0,75
1037496,7407577,0,74.8
1037496,6499341,0,74
1037496,3562314,0,73
1037496,2442404,0,73
1037496,2124626,0,72.6
1037496,7021265,0,59.6
1037496,4625262,0,57.8
1037496,5540750,0,21.2
1064670,8680904,2.4,91
1064670,8680901,2,94
1064670,8680903,2,93
1064670,8680905,2,93
1064670,129459,2,92
1064670,8680902,2,91
1064670,6824284,2,91
1064670,2977159,2,91
1064670,6824287,2,89
1064670,736681,2,89
1064670,8680897,2,88
1064670,1567821,2,88
1064670,129462,2,87
1064670,129468,2,87
1064670,2977156,2,85
1064670,8680906,1.8,89
1064670,6824288,1.6,94
1064670,2977160,1.6,83
1064670,6062648,1.6,81
1064670,402493,1.4,85
1064670,8100020,1.4,61
1064670,816346,1,67
1064670,7734392,1,64
1064670,378330,1,54
1064670,2183899,1,39
1064670,2839843,0.8,70
1064670,1283724,0.8,68
1064670,8719108,0.8,66
1064670,2905418,0.8,62
1064670,3807086,0.8,60
1064670,3077669,0.8,59
1064670,8337453,0.8,58
1064670,8750942,0.8,58
1064670,5874333,0.8,50.8
1064670,2087457,0.8,38
1064670,6087393,0.8,30
1064670,6349303,0.6,76.8
1064670,8748215,0.6,68
1064670,6878684,0.6,63
1064670,5536002,0.6,61.8
1064670,8734273,0.6,57
1064670,4853438,0.6,54
1064670,3328188,0.6,39
1064670,6062642,0.4,86
1064670,3413635,0.4,85.6
1064670,429911,0.4,78.8
1064670,293152,0.4,77
1064670,7012470,0.4,75.8
1064670,5089886,0.4,72.8
1064670,396429,0.4,72.8
1064670,5536001,0.4,69.8
1064670,5618788,0.4,69.6
1064670,8030718,0.4,69
1064670,3121310,0.4,68.8
1064670,6140058,0.4,66
1064670,3644829,0.4,63
1064670,5536005,0.4,35
1064670,8496831,0.4,31.8
1064670,129465,0.4,24
1064670,55935,0.2,91.6
1064670,2759741,0.2,90.8
1064670,6062644,0.2,88.8
1064670,5159416,0.2,85.6
1064670,4845469,0.2,81.8
1064670,976867,0.2,80.8
1064670,2389809,0.2,80.4
1064670,5536007,0.2,79.8
1064670,3328192,0.2,77.6
1064670,3644827,0.2,71
1064670,3328187,0.2,61.8
1064670,3555914,0.2,54
1064670,2049057,0.2,47
1064670,1946392,0.2,37
1064670,2998832,0.2,23
1064670,2560358,0.2,22
1064670,860041,0,98.2
1064670,8030722,0,97.6
1064670,7556561,0,97.4
1064670,236964,0,96.8
1064670,4251134,0,95.8
1064670,2902747,0,95.8
1064670,5360417,0,95.6
1064670,6038320,0,93.8
1064670,2310539,0,89
1064670,7579792,0,75.8
1064670,4516312,0,75.6
1064670,3277975,0,58.6
1064670,4035283,0,58.6
1064670,7522208,0,57.8
1064670,3073057,0,57.8
1064670,5036872,0,57.8
1064670,4516313,0,57.8
1064670,110190,0,56
1064670,7522204,0,39.8
1064670,8533126,0,38
1064670,7899522,0,19.8
1064670,4660775,0,19
1064670,2279163,0,18
1064670,6986294,0,18
1064670,2870990,0,14.2
1043135,650641,2.2,94
1043135,8696960,2,95
1043135,7137851,2,94
1043135,3878608,2,94
1043135,8696961,2,93
1043135,2443319,2,93
1043135,2664995,2,93
1043135,8696954,2,93
1043135,917852,2,93
1043135,7022079,2,92
1043135,8694703,2,92
1043135,8696952,2,91
1043135,8696956,2,91
1043135,4355523,2,91
1043135,650642,2,90
1043135,2664986,2,90
1043135,577276,2,90
1043135,5262288,2,90
1043135,4994428,2,89
1043135,1845636,2,88
1043135,8224806,1.6,87
1043135,4708916,1.6,77
1043135,1727793,1.6,71
1043135,8694701,1.4,77
1043135,2866084,1.4,72
1043135,8696958,1.4,70
1043135,4875982,1.2,81.8
1043135,6781714,1.2,79
1043135,8632895,1.2,76.8
1043135,2443321,1.2,69
1043135,4541692,1,89
1043135,6781713,1,71
1043135,8049995,1,68
1043135,8694697,1,62
1043135,2955792,1,54
1043135,8632897,1,49
1043135,7770355,1,38
1043135,8694702,1,28
1043135,2514945,0.8,77
1043135,6044059,0.8,74
1043135,7977270,0.8,69
1043135,4881713,0.8,58.8
1043135,8696955,0.8,41
1043135,4881710,0.8,34
1043135,8224813,0.6,82
1043135,3209006,0.6,77
1043135,2514950,0.6,62
1043135,3374872,0.6,56
1043135,8632894,0.6,34.2
1043135,5262282,0.4,89
1043135,8696959,0.4,82.8
1043135,1845641,0.4,80.8
1043135,7799676,0.4,78
1043135,7945773,0.4,70.8
1043135,7945770,0.4,63
1043135,2280337,0.4,62
1043135,3378240,0.4,51
1043135,5751055,0.4,39
1043135,2822998,0.2,90
1043135,7022077,0.2,89
1043135,3581772,0.2,86
1043135,2790624,0.2,86
1043135,7799671,0.2,85.8
1043135,1845640,0.2,84.8
1043135,3378235,0.2,81.8
1043135,2514458,0.2,81
1043135,1845639,0.2,80.8
1043135,2514951,0.2,80
1043135,7945768,0.2,79.4
1043135,2664987,0.2,79
1043135,1845644,0.2,78
1043135,2790617,0.2,78
1043135,650639,0.2,77
