query_id,relevance_docid,confidence,score
67316,8285749,95,0
67316,5644606,95,0
67316,6698946,95,0
67316,5634750,95,0
67316,308681,95,0
67316,6221796,95,0
67316,6148105,95,0
67316,1974375,90,0
67316,3810717,90,0
67316,8498096,90,0
67316,5181839,90,0
67316,8431634,90,0
67316,40048,90,0
67316,7111673,90,0
67316,1134520,90,0
67316,4915520,90,0
67316,4766330,90,0
67316,1974374,90,0
67316,2365997,75,0
67316,2365990,70,0
67316,450305,65,0
67316,3810716,50,0
67316,8261797,0,0
67316,8291314,0,0
169208,4580133,100,3
169208,4859433,100,3
169208,85987,95,2
169208,1395417,95,2
169208,4202278,95,2
169208,721610,95,2
169208,2888367,95,2
169208,8383467,95,2
169208,4859437,95,2
169208,7251632,95,2
169208,2178936,95,2
169208,8479644,95,2
169208,4859432,90,2
169208,4762135,90,2
169208,721607,90,2
169208,7251639,90,2
169208,1395418,90,2
169208,4580131,90,2
169208,1395413,90,2
169208,4859438,90,2
169208,4762140,90,2
169208,4202275,90,2
169208,85985,90,2
169208,4762134,90,2
169208,4762137,90,2
169208,85993,90,2
169208,6435804,85,2
169208,3715860,80,2
169208,8303019,80,2
169208,6808744,80,2
169208,85989,80,2
169208,4580132,75,2
169208,7192969,90,1
169208,4762142,80,1
169208,6808748,80,1
169208,6028156,80,1
169208,3453848,80,1
169208,1628101,80,1
169208,5618969,80,1
169208,2594160,65,1
169208,3815796,60,1
169208,5818051,60,1
169208,5143514,30,1
169208,6495531,30,1
169208,1480206,30,1
169208,3258961,20,1
169208,6824000,10,1
169208,2594161,100,0
169208,6171146,100,0
169208,5839767,100,0
169208,307001,100,0
169208,1020242,100,0
169208,426968,100,0
169208,307002,100,0
169208,2220780,100,0
169208,1020235,99,0
169208,5252895,99,0
169208,4580137,98,0
169208,2888366,95,0
169208,1479804,95,0
169208,5839768,95,0
169208,6947096,95,0
169208,5507046,95,0
169208,6568550,95,0
169208,6744353,95,0
169208,6029383,95,0
169208,6643675,95,0
169208,2294759,95,0
169208,4354838,95,0
169208,5839776,95,0
169208,6252711,90,0
169208,6819404,90,0
169208,6171142,90,0
169208,8824698,90,0
169208,8824703,90,0
169208,5818047,90,0
169208,7461961,90,0
169208,5940730,90,0
169208,2975902,90,0
169208,3344084,90,0
169208,5748805,90,0
169208,6145945,90,0
169208,1496943,90,0
169208,3983295,90,0
169208,426965,90,0
169208,7566695,90,0
169208,426969,90,0
169208,2634548,90,0
169208,5143517,90,0
169208,4389969,90,0
169208,886182,80,0
169208,3815795,80,0
169208,5336241,75,0
169208,460578,70,0
169208,2408681,70,0
169208,8416228,50,0
169208,2966461,10,0
169208,5336242,4,0
169208,5748802,0,0
169208,4180364,0,0
938400,3353762,99,2
938400,3088747,95,2
938400,3914686,95,2
938400,2532049,95,2
938400,3353758,95,2
938400,3088748,95,2
938400,4956057,95,2
938400,7970190,95,2
938400,790224,95,2
938400,2962212,90,2
938400,2958107,90,2
938400,2071046,90,2
938400,4207807,90,2
938400,47281,90,2
938400,3353757,90,2
938400,6499450,85,2
938400,3088754,95,1
938400,7239122,85,1
938400,1869047,80,1
938400,1571994,80,1
938400,3820289,80,1
938400,7313619,75,1
938400,6246564,75,1
938400,5833738,75,1
938400,3088750,60,1
938400,7239123,60,1
938400,5833739,60,1
938400,790219,60,1
938400,3088752,60,1
938400,2962207,50,1
938400,6246557,40,1
938400,6246558,40,1
938400,425476,40,1
938400,294552,40,1
938400,47283,30,1
938400,2962210,30,1
938400,2208294,25,1
938400,4086689,20,1
938400,2272355,20,1
938400,790225,20,1
938400,6246560,100,0
938400,2532051,100,0
938400,3196383,100,0
938400,2870510,99,0
938400,5061328,99,0
938400,3911073,99,0
938400,4629343,99,0
938400,1983233,99,0
938400,5154749,99,0
938400,2709062,99,0
938400,3166729,99,0
938400,2495397,99,0
938400,7239128,99,0
938400,7029656,99,0
938400,47286,95,0
938400,7239121,95,0
938400,3074064,95,0
938400,881068,95,0
938400,7004412,95,0
938400,2367686,95,0
938400,6499448,95,0
938400,2421817,95,0
938400,8678070,95,0
938400,2709067,95,0
938400,5154744,95,0
938400,3196382,95,0
938400,7840321,95,0
938400,7219041,95,0
938400,3659760,95,0
938400,4264424,95,0
938400,3424110,95,0
938400,3088755,95,0
938400,5351415,95,0
938400,5154745,95,0
938400,3088751,95,0
938400,3240932,95,0
938400,1266524,95,0
938400,47290,90,0
938400,2969902,90,0
938400,492658,90,0
938400,2962204,90,0
938400,4629346,90,0
938400,7861140,90,0
938400,8767317,90,0
938400,8678067,90,0
938400,4350268,90,0
938400,98010,90,0
938400,5336101,80,0
938400,2009151,25,0
938400,8822547,5,0
938400,2371820,0,0
938400,6246561,0,0
938400,8775001,0,0
938400,2009153,0,0
938400,7861138,0,0
938400,2431595,0,0
938400,5933470,0,0
938400,6769076,0,0
938400,4607590,0,0
938400,3342793,0,0
1108651,8289561,95,2
1108651,4911228,95,2
1108651,8175407,95,2
1108651,488271,95,2
1108651,8175412,90,2
1108651,1457501,90,2
1108651,3102792,90,2
1108651,6058576,90,2
1108651,4304301,90,2
1108651,8175415,85,2
1108651,8175408,80,2
1108651,6348741,80,2
1108651,3102791,70,2
1108651,1971162,80,1
1108651,140506,80,1
1108651,2475817,75,1
1108651,2512383,75,1
1108651,7754981,75,1
1108651,8157105,70,1
1108651,1457798,70,1
1108651,8576877,65,1
1108651,1325612,60,1
1108651,893423,60,1
1108651,6623205,60,1
1108651,5715055,60,1
1108651,1325610,60,1
1108651,3641700,60,1
1108651,2745685,60,1
1108651,6410061,60,1
1108651,1400781,55,1
1108651,4125386,50,1
1108651,815597,50,1
1108651,6410066,50,1
1108651,6410062,50,1
1108651,1482137,40,1
1108651,3960291,40,1
1108651,7904315,40,1
1108651,3459013,30,1
1108651,7321337,30,1
1108651,193384,30,1
1108651,6782211,25,1
1108651,6517914,20,1
1108651,4617850,20,1
1108651,1621557,20,1
1108651,4946657,15,1
1108651,4382120,10,1
1108651,8512412,10,1
1108651,3727096,5,1
1108651,5027435,100,0
1108651,8266790,100,0
1108651,140502,100,0
1108651,3253130,100,0
1108651,1646383,99,0
1108651,8254975,99,0
1108651,8189032,99,0
1108651,5480469,99,0
1108651,7729777,98,0
1108651,6620938,95,0
1108651,6663873,95,0
1108651,2065792,95,0
1108651,5621494,95,0
1108651,5997928,95,0
1108651,8205807,95,0
1108651,8006613,95,0
1108651,4336299,95,0
1108651,5397297,95,0
1108651,7910457,95,0
1108651,8538781,95,0
1108651,3013746,95,0
1108651,5798501,95,0
1108651,5877822,95,0
1108651,2040434,95,0
1108651,3226775,90,0
1108651,3851277,90,0
1108651,1371583,90,0
1108651,7038690,90,0
1108651,6985085,90,0
1108651,8266789,90,0
1108651,6965,90,0
1108651,3136702,90,0
1108651,8512413,90,0
1108651,918309,90,0
1108651,8202831,90,0
1108651,6410060,90,0
1108651,5141688,90,0
1108651,2881395,90,0
1108651,1773494,90,0
1108651,2164085,90,0
1108651,3740104,90,0
1108651,4613064,90,0
1108651,1218618,90,0
1108651,6486048,90,0
1108651,3803874,90,0
1108651,6266417,85,0
1108651,7563462,0,0
1108651,6985088,0,0
1108651,4513249,0,0
1108651,8764446,0,0
1108651,6410065,0,0
1108651,7243391,0,0
1037496,7766583,100,3
1037496,4187305,95,3
1037496,4187304,95,3
1037496,2902707,100,2
1037496,4760912,95,2
1037496,4760914,95,2
1037496,2725825,95,2
1037496,5927420,95,2
1037496,4174376,95,2
1037496,3725932,95,2
1037496,3725931,95,2
1037496,3852733,95,2
1037496,8196479,95,2
1037496,4760906,95,2
1037496,7766587,90,2
1037496,7287404,90,2
1037496,4912160,90,2
1037496,4912167,90,2
1037496,3725934,90,2
1037496,4760915,90,2
1037496,7766585,90,2
1037496,4187309,90,2
1037496,4174378,90,2
1037496,929044,90,2
1037496,4174377,85,2
1037496,4905511,85,2
1037496,4905509,85,2
1037496,7766584,80,2
1037496,3725940,80,1
1037496,57410,80,1
1037496,53465,80,1
1037496,4187303,75,1
1037496,5937726,75,1
1037496,4912163,70,1
1037496,3725938,70,1
1037496,8831603,65,1
1037496,3725936,60,1
1037496,3725935,60,1
1037496,3725933,60,1
1037496,3275556,60,1
1037496,2995695,60,1
1037496,553180,55,1
1037496,4174380,50,1
1037496,3356595,50,1
1037496,2396654,50,1
1037496,2221971,50,1
1037496,2540328,40,1
1037496,365859,30,1
1037496,2716720,25,1
1037496,5033381,20,1
1037496,5035625,20,1
1037496,8717869,10,1
1037496,6914894,0,1
1037496,8805888,0,1
1037496,5540750,100,0
1037496,5703441,100,0
1037496,2222120,99,0
1037496,5786130,99,0
1037496,8131680,99,0
1037496,197695,99,0
1037496,293184,99,0
1037496,3562319,99,0
1037496,1214193,99,0
1037496,365861,98,0
1037496,7021265,98,0
1037496,2124626,98,0
1037496,6354370,97,0
1037496,3356592,95,0
1037496,4912166,95,0
1037496,6292809,95,0
1037496,4760910,95,0
1037496,519751,95,0
1037496,6101816,95,0
1037496,1896330,95,0
1037496,4881404,95,0
1037496,1812968,95,0
1037496,4150415,95,0
1037496,7948039,95,0
1037496,3725937,90,0
1037496,2725828,90,0
1037496,1297032,90,0
1037496,7286317,90,0
1037496,5507719,90,0
1037496,5788004,90,0
1037496,6595860,90,0
1037496,7779272,90,0
1037496,3004783,90,0
1037496,5937727,90,0
1037496,4625262,90,0
1037496,6499341,90,0
1037496,2442404,90,0
1037496,7346511,90,0
1037496,880484,90,0
1037496,2646095,90,0
1037496,3157574,90,0
1037496,7392264,85,0
1037496,3562314,80,0
1037496,2672141,0,0
1037496,7407577,0,0
1037496,1481537,0,0
1064670,8680901,95,2
1064670,8680905,95,2
1064670,8680902,95,2
1064670,6062648,95,2
1064670,6824288,95,2
1064670,129459,95,2
1064670,6824287,95,2
1064670,2977159,95,2
1064670,8680903,90,2
1064670,402493,90,2
1064670,6824284,90,2
1064670,2977156,90,2
1064670,8100020,90,2
1064670,736681,90,2
1064670,1567821,90,2
1064670,8680904,85,2
1064670,129462,85,2
1064670,129468,85,2
1064670,8680897,80,2
1064670,8680906,90,1
1064670,2977160,80,1
1064670,2839843,80,1
1064670,6878684,75,1
1064670,816346,75,1
1064670,3644829,75,1
1064670,3644827,75,1
1064670,1283724,70,1
1064670,6062642,70,1
1064670,3807086,65,1
1064670,7734392,60,1
1064670,5089886,60,1
1064670,3328188,60,1
1064670,8748215,50,1
1064670,5536005,50,1
1064670,5536001,50,1
1064670,8719108,50,1
1064670,429911,50,1
1064670,8496831,40,1
1064670,3328192,35,1
1064670,7012470,30,1
1064670,396429,30,1
1064670,378330,25,1
1064670,2087457,20,1
1064670,5536007,20,1
1064670,5536002,20,1
1064670,976867,20,1
1064670,2183899,10,1
1064670,6087393,10,1
1064670,3121310,10,1
1064670,8734273,0,1
1064670,6349303,100,0
1064670,7556561,99,0
1064670,3277975,99,0
1064670,8030722,99,0
1064670,2389809,99,0
1064670,7522204,99,0
1064670,6038320,99,0
1064670,55935,99,0
1064670,4035283,99,0
1064670,2902747,99,0
1064670,5360417,99,0
1064670,5618788,99,0
1064670,5874333,99,0
1064670,3413635,98,0
1064670,3077669,95,0
1064670,4853438,95,0
1064670,8030718,95,0
1064670,6062644,95,0
1064670,110190,95,0
1064670,4251134,95,0
1064670,3073057,95,0
1064670,5036872,95,0
1064670,4845469,95,0
1064670,860041,95,0
1064670,2759741,95,0
1064670,2905418,95,0
1064670,4660775,95,0
1064670,236964,95,0
1064670,7579792,95,0
1064670,293152,90,0
1064670,5159416,90,0
1064670,6140058,85,0
1064670,1946392,80,0
1064670,2310539,80,0
1064670,3555914,50,0
1064670,2870990,10,0
1064670,4516313,5,0
1064670,8337453,0,0
1064670,2998832,0,0
1064670,129465,0,0
1064670,8533126,0,0
1064670,7522208,0,0
1064670,2279163,0,0
1064670,4516312,0,0
1064670,3328187,0,0
1064670,8750942,0,0
1064670,6986294,0,0
1064670,2560358,0,0
1064670,2049057,0,0
1064670,7899522,0,0
1043135,8696952,95,2
1043135,650641,95,2
1043135,7022079,95,2
1043135,7137851,95,2
1043135,8696961,95,2
1043135,8696960,95,2
1043135,8696958,95,2
1043135,650642,90,2
1043135,2664995,90,2
1043135,4355523,90,2
1043135,8694703,90,2
1043135,577276,90,2
1043135,8224806,90,2
1043135,2443319,90,2
1043135,3878608,90,2
1043135,917852,90,2
1043135,8696954,90,2
1043135,8632895,90,2
1043135,5262288,90,2
1043135,6781714,90,2
1043135,8694701,85,2
1043135,4994428,80,2
1043135,2664986,80,2
1043135,8696956,80,2
1043135,1845636,80,2
1043135,1727793,80,2
1043135,2443317,90,1
1043135,8224813,90,1
1043135,8049995,85,1
1043135,6781713,85,1
1043135,8694697,75,1
1043135,650638,75,1
1043135,4708916,75,1
1043135,2955792,75,1
1043135,2443321,70,1
1043135,8696955,70,1
1043135,7770355,70,1
1043135,2514945,65,1
1043135,2514950,65,1
1043135,2790624,60,1
1043135,2866084,60,1
1043135,3209006,60,1
1043135,5262290,50,1
1043135,1845640,50,1
1043135,1845641,45,1
1043135,8632894,40,1
1043135,4881710,40,1
1043135,1845642,25,1
1043135,650639,10,1
1043135,4881713,10,1
1043135,8632897,10,1
1043135,8694702,10,1
1043135,4994429,100,0
1043135,2514458,100,0
1043135,8787049,100,0
1043135,7945768,99,0
1043135,8696959,99,0
1043135,5262285,99,0
1043135,7770351,99,0
1043135,7799671,99,0
1043135,4875982,99,0
1043135,2996220,99,0
1043135,650644,98,0
1043135,2664994,95,0
1043135,7022077,95,0
1043135,1845645,95,0
1043135,2664987,95,0
1043135,4541692,95,0
1043135,8787047,95,0
1043135,1845643,95,0
1043135,3378235,95,0
1043135,3581772,95,0
1043135,4541694,95,0
1043135,1845644,95,0
1043135,3349026,95,0
1043135,1845639,95,0
1043135,7977270,95,0
1043135,6044059,95,0
1043135,2790617,95,0
1043135,3378236,95,0
1043135,4721484,90,0
1043135,2822998,90,0
1043135,2664991,90,0
1043135,7022076,90,0
1043135,7945773,90,0
1043135,8787048,90,0
1043135,6097574,90,0
1043135,2514951,90,0
1043135,3374872,90,0
1043135,7799676,90,0
1043135,2443314,90,0
1043135,2280337,90,0
1043135,5262282,80,0
1043135,7770352,10,0
1043135,5751055,10,0
1043135,3378240,0,0
1043135,1845638,0,0
1043135,7022075,0,0
1043135,7945770,0,0
1043135,1536028,0,0
1122767,6179210,97,2
1122767,4784605,95,2
1122767,2859907,95,2
1122767,4824679,95,2
1122767,2358778,95,2
1122767,6727509,95,2
1122767,5285491,95,2
1122767,6851717,95,2
1122767,6179207,95,2
1122767,4824677,90,2
1122767,4550504,90,2
1122767,6179213,90,2
1122767,5877500,90,2
1122767,6851720,90,2
1122767,2859904,90,2
1122767,7863109,90,2
1122767,458261,90,2
1122767,4461311,90,2
1122767,4461313,90,2
1122767,4161416,90,2
1122767,884946,90,2
1122767,468959,90,2
1122767,4161419,90,2
1122767,3467786,90,2
1122767,8068669,90,2
1122767,6391257,90,2
1122767,668427,85,2
1122767,1951801,85,2
1122767,4102083,80,2
1122767,3407781,80,2
1122767,1901639,80,2
1122767,8039590,80,2
1122767,6739572,80,2
1122767,1575377,95,1
1122767,884952,85,1
1122767,3514064,85,1
1122767,5796709,80,1
1122767,8061233,80,1
1122767,3368028,80,1
1122767,7177839,80,1
1122767,4481398,80,1
1122767,8039583,75,1
1122767,8326513,75,1
1122767,5642904,75,1
1122767,2859902,75,1
1122767,592658,75,1
1122767,1368155,75,1
1122767,2019371,70,1
1122767,2019367,70,1
1122767,5877496,70,1
1122767,1238934,70,1
1122767,6764249,70,1
1122767,1660145,70,1
1122767,3972840,70,1
1122767,8146818,65,1
1122767,4843544,65,1
1122767,6179209,60,1
1122767,466849,60,1
1122767,1370608,60,1
1122767,8146817,60,1
1122767,2859908,60,1
1122767,916144,60,1
1122767,2869517,60,1
1122767,2912048,60,1
1122767,3192617,60,1
1122767,8061226,60,1
1122767,6391253,60,1
1122767,1987310,55,1
1122767,75236,50,1
1122767,6851716,50,1
1122767,5796713,50,1
1122767,4824681,45,1
1122767,5877499,30,1
1122767,8039582,25,1
1122767,8039589,25,1
1122767,1368154,100,0
1122767,7544609,99,0
1122767,3601979,99,0
1122767,8237590,99,0
1122767,193354,99,0
1122767,5468402,99,0
1122767,6179214,95,0
1122767,4550505,95,0
1122767,3320220,95,0
1122767,3467792,95,0
1122767,1368156,95,0
1122767,8326514,95,0
1122767,5037764,95,0
1122767,2859905,95,0
1122767,2859903,90,0
1122767,4259801,90,0
1122767,8039588,90,0
1122767,8326512,90,0
1122767,8039587,90,0
1122767,2869521,90,0
1122767,4550501,90,0
1122767,348597,90,0
1122767,6849068,80,0
1122767,3467791,75,0
1122767,8600801,0,0
1127540,2044364,100,3
1127540,8085083,90,3
1127540,2574460,99,2
1127540,2044368,95,2
1127540,5728333,95,2
1127540,8726954,90,2
1127540,2044370,90,2
1127540,4488936,90,2
1127540,7075111,90,2
1127540,4357490,85,2
1127540,5753339,80,2
1127540,1261897,80,2
1127540,3607071,90,1
1127540,5728324,85,1
1127540,3134960,85,1
1127540,8103042,80,1
1127540,8331765,80,1
1127540,2044369,75,1
1127540,8726960,75,1
1127540,1733894,75,1
1127540,8172662,75,1
1127540,8244505,75,1
1127540,2044371,70,1
1127540,2253050,70,1
1127540,7184106,70,1
