query_id,relevance_docid,weighted_avg_score
45,35161051-2019-04-18T12:33:43Z-00005-000,2
45,87bd157b-2019-04-18T13:37:52Z-00005-000,2
45,5c2fb364-2019-04-18T19:07:11Z-00005-000,2
45,8bcc4a46-2019-04-18T17:43:27Z-00003-000,2
45,141e3960-2019-04-18T15:20:37Z-00001-000,2
45,42633cc5-2019-04-18T16:25:30Z-00007-000,2
45,7c26af48-2019-04-18T14:43:09Z-00002-000,2
45,922d439b-2019-04-18T19:30:51Z-00002-000,2
45,ce686c60-2019-04-18T17:24:46Z-00006-000,2
45,64d27e41-2019-04-18T19:38:48Z-00004-000,2
45,1a13d72d-2019-04-18T18:34:18Z-00004-000,2
45,540788cc-2019-04-18T15:19:54Z-00002-000,2
45,8ce6be05-2019-04-18T16:30:30Z-00001-000,2
45,652f23f4-2019-04-18T17:28:19Z-00001-000,2
45,540788cc-2019-04-18T15:19:54Z-00001-000,2
45,540788cc-2019-04-18T15:19:54Z-00004-000,2
45,3a3f4e49-2019-04-18T15:16:14Z-00002-000,1.855421687
45,8ce6be05-2019-04-18T16:30:30Z-00003-000,1.636363636
45,1a13d72d-2019-04-18T18:34:18Z-00002-000,1.586956522
45,8ce6be05-2019-04-18T16:30:30Z-00000-000,0.944444444
45,3a3f4e49-2019-04-18T15:16:14Z-00001-000,0.554216867
45,5c2fb364-2019-04-18T19:07:11Z-00001-000,0.498614958
45,8ce6be05-2019-04-18T16:30:30Z-00004-000,0.486486486
45,1a13d72d-2019-04-18T18:34:18Z-00005-000,0
45,1a13d72d-2019-04-18T18:34:18Z-00001-000,0
45,953ebf14-2019-04-18T15:12:14Z-00004-000,0
45,[],0
46,fca1d19b-2019-04-17T11:47:27Z-00044-000,2.815217391
46,91bf368f-2019-04-18T18:58:56Z-00005-000,2.8
46,92c80a0a-2019-04-19T12:47:33Z-00011-000,2.606382979
46,41ed0b25-2019-04-18T11:53:25Z-00009-000,2.395604396
46,f4864a7e-2019-04-18T19:41:08Z-00005-000,2.208791209
46,91bf368f-2019-04-18T18:58:56Z-00003-000,2.206521739
46,5b09f31f-2019-04-18T11:54:28Z-00003-000,2.204301075
46,2b6ac2c3-2019-04-18T15:10:44Z-00005-000,2.197802198
46,5b09f246-2019-04-18T16:17:57Z-00007-000,2.193548387
46,f5b3410d-2019-04-18T15:41:50Z-00002-000,2
46,f5b3410d-2019-04-18T15:41:50Z-00006-000,2
46,91bf368f-2019-04-18T18:58:56Z-00004-000,2
46,fca1d19b-2019-04-17T11:47:27Z-00063-000,2
46,1f1620a4-2019-04-18T11:54:27Z-00001-000,2
46,877a9d97-2019-04-18T15:11:50Z-00005-000,2
46,91bf368f-2019-04-18T18:58:56Z-00002-000,2
46,1ae9f84e-2019-04-18T15:25:04Z-00000-000,2
46,2b6ac2c3-2019-04-18T15:10:44Z-00006-000,2
46,1ae9f84e-2019-04-18T15:25:04Z-00002-000,2
46,91bf368f-2019-04-18T18:58:56Z-00000-000,2
46,91bf368f-2019-04-18T18:58:56Z-00001-000,2
46,81d4eb96-2019-04-18T11:26:08Z-00003-000,2
46,8c43a9f3-2019-04-18T15:14:10Z-00000-000,2
46,2b6ac301-2019-04-18T11:55:15Z-00001-000,2
46,8c43a9f3-2019-04-18T15:14:10Z-00002-000,2
46,5b09f246-2019-04-18T16:17:57Z-00002-000,2
46,5b09f246-2019-04-18T16:17:57Z-00005-000,2
46,2b6ac2c3-2019-04-18T15:10:44Z-00004-000,2
46,2b6ac2c3-2019-04-18T15:10:44Z-00003-000,2
46,29a6de52-2019-04-18T19:37:33Z-00003-000,2
46,2b6ac2c3-2019-04-18T15:10:44Z-00002-000,2
46,f4864a7e-2019-04-18T19:41:08Z-00001-000,2
46,5b09f227-2019-04-18T20:01:38Z-00003-000,2
46,5b09f227-2019-04-18T20:01:38Z-00005-000,2
46,92c80a0a-2019-04-19T12:47:33Z-00009-000,2
46,32192392-2019-04-18T14:44:58Z-00003-000,2
46,fca1d19b-2019-04-17T11:47:27Z-00047-000,2
46,92c80a0a-2019-04-19T12:47:33Z-00002-000,2
46,92c80a0a-2019-04-19T12:47:33Z-00007-000,2
46,92c80a0a-2019-04-19T12:47:33Z-00005-000,2
46,fca1d19b-2019-04-17T11:47:27Z-00038-000,2
46,92c80a0a-2019-04-19T12:47:33Z-00012-000,2
46,5b09f300-2019-04-18T11:54:53Z-00001-000,2
46,5b09f300-2019-04-18T11:54:53Z-00007-000,2
46,e635989e-2019-04-15T20:24:14Z-00023-000,2
46,81d4eb96-2019-04-18T11:26:08Z-00004-000,2
46,40a68302-2019-04-18T14:17:57Z-00002-000,2
46,fca1d19b-2019-04-17T11:47:27Z-00064-000,2
46,5b09f300-2019-04-18T11:54:53Z-00009-000,2
46,fca1d19b-2019-04-17T11:47:27Z-00037-000,2
46,38441d06-2019-04-15T20:24:35Z-00019-000,2
46,81d4eb96-2019-04-18T11:26:08Z-00002-000,2
46,2b6ac2c3-2019-04-18T15:10:44Z-00007-000,2
46,fca1d19b-2019-04-17T11:47:27Z-00058-000,2
46,92c80a0a-2019-04-19T12:47:33Z-00010-000,2
46,40a68302-2019-04-18T14:17:57Z-00003-000,2
46,41ed0b25-2019-04-18T11:53:25Z-00005-000,2
46,32192392-2019-04-18T14:44:58Z-00001-000,2
46,41ed0b25-2019-04-18T11:53:25Z-00008-000,1.793103448
46,92c80a0a-2019-04-19T12:47:33Z-00018-000,1.631578947
46,41ed0b25-2019-04-18T11:53:25Z-00006-000,1.623529412
46,5b09f31f-2019-04-18T11:54:28Z-00001-000,1.622222222
46,f5b3410d-2019-04-18T15:41:50Z-00004-000,1.186813187
46,2b6ac2c3-2019-04-18T15:10:44Z-00001-000,1.186813187
46,81d4eb96-2019-04-18T11:26:08Z-00001-000,1
46,f5b3410d-2019-04-18T15:41:50Z-00005-000,0.963855422
46,1ae9f84e-2019-04-18T15:25:04Z-00003-000,0.831460674
46,32192392-2019-04-18T14:44:58Z-00004-000,0.769230769
46,fca1d19b-2019-04-17T11:47:27Z-00061-000,0.765432099
46,5b09f300-2019-04-18T11:54:53Z-00004-000,0.607142857
46,41ed0b25-2019-04-18T11:53:25Z-00003-000,0.53164557
46,fca1d19b-2019-04-17T11:47:27Z-00062-000,0.375
46,1ae9f84e-2019-04-18T15:25:04Z-00001-000,0.341176471
46,41ed0b25-2019-04-18T11:53:25Z-00001-000,0.218181818
46,1f1620a4-2019-04-18T11:54:27Z-00000-000,0.2
46,fd4a422a-2019-04-18T11:54:51Z-00001-000,0.193548387
46,fca1d19b-2019-04-17T11:47:27Z-00066-000,0.192307692
46,41ed0b25-2019-04-18T11:53:25Z-00002-000,0.186813187
46,f5b3410d-2019-04-18T15:41:50Z-00007-000,0.173913043
46,f5b3410d-2019-04-18T15:41:50Z-00001-000,0.142857143
46,1ae9f84e-2019-04-18T15:25:04Z-00004-000,0.120481928
46,f5b3410d-2019-04-18T15:41:50Z-00000-000,0
46,f5b3410d-2019-04-18T15:41:50Z-00003-000,0
46,1f1620a4-2019-04-18T11:54:27Z-00002-000,0
46,2b6ac2c3-2019-04-18T15:10:44Z-00000-000,0
46,f5b3410d-2019-04-18T15:41:50Z-00009-000,0
46,29a6de52-2019-04-18T19:37:33Z-00002-000,0
46,fca1d19b-2019-04-17T11:47:27Z-00054-000,0
46,1f1620a4-2019-04-18T11:54:27Z-00004-000,0
46,92c80a0a-2019-04-19T12:47:33Z-00006-000,0
46,92c80a0a-2019-04-19T12:47:33Z-00000-000,0
46,41ed0b25-2019-04-18T11:53:25Z-00007-000,0
46,92c80a0a-2019-04-19T12:47:33Z-00001-000,0
46,5b09f227-2019-04-18T20:01:38Z-00004-000,0
46,1ae9f84e-2019-04-18T15:25:04Z-00005-000,0
46,f4864a7e-2019-04-18T19:41:08Z-00000-000,0
46,5b09f31f-2019-04-18T11:54:28Z-00002-000,0
46,fca1d19b-2019-04-17T11:47:27Z-00067-000,0
46,2b6ac301-2019-04-18T11:55:15Z-00000-000,0
46,21550f9-2019-04-18T19:24:15Z-00002-000,0
47,ea4173a6-2019-04-18T17:11:07Z-00001-000,3
47,d81957dd-2019-04-18T11:36:08Z-00000-000,2.395604396
47,6c734766-2019-04-18T13:20:17Z-00004-000,2.208791209
47,bd7013ea-2019-04-18T14:03:21Z-00004-000,2.208791209
47,1733bf1a-2019-04-18T15:28:10Z-00000-000,2.204301075
47,abf51816-2019-04-18T15:38:53Z-00002-000,2.191489362
47,f6e16c0b-2019-04-18T12:39:51Z-00005-000,2
47,ae7c3aca-2019-04-18T13:14:06Z-00003-000,2
47,7de56526-2019-04-18T15:10:01Z-00008-000,2
47,68a4cf31-2019-04-18T18:58:34Z-00003-000,2
47,bd7013ea-2019-04-18T14:03:21Z-00002-000,2
47,d686e01-2019-04-18T14:47:36Z-00000-000,2
47,45419141-2019-04-18T13:34:20Z-00000-000,2
47,5e2b575d-2019-04-18T16:32:42Z-00002-000,2
47,bf1a606c-2019-04-18T15:14:10Z-00003-000,2
47,d4ad3156-2019-04-18T15:31:45Z-00001-000,2
47,abf51816-2019-04-18T15:38:53Z-00001-000,2
47,59460e7f-2019-04-18T13:41:43Z-00001-000,2
47,d4ad3156-2019-04-18T15:31:45Z-00003-000,2
47,d15e57c3-2019-04-18T11:59:31Z-00000-000,2
47,68a4d029-2019-04-18T16:39:32Z-00001-000,2
47,c6512081-2019-04-18T16:44:37Z-00001-000,2
47,bfd69562-2019-04-18T17:38:09Z-00000-000,2
47,ed89f195-2019-04-18T15:14:40Z-00002-000,2
47,76fe7ef5-2019-04-18T16:54:29Z-00004-000,2
47,7d1fa14a-2019-04-18T16:51:16Z-00001-000,2
47,d686e01-2019-04-18T14:47:36Z-00005-000,2
47,1733c6bb-2019-04-18T11:28:17Z-00000-000,2
47,b0b290ba-2019-04-18T20:03:49Z-00002-000,2
47,bfd69562-2019-04-18T17:38:09Z-00002-000,2
47,b7e16db9-2019-04-18T14:29:56Z-00002-000,2
47,48cd3dfc-2019-04-18T13:56:49Z-00004-000,2
47,5e2b575d-2019-04-18T16:32:42Z-00004-000,2
47,1733c338-2019-04-18T12:35:44Z-00004-000,2
47,4159ba7a-2019-04-18T18:05:41Z-00002-000,2
47,25f8605f-2019-04-18T12:14:38Z-00000-000,2
47,bd7013ea-2019-04-18T14:03:21Z-00001-000,2
47,a61ca9af-2019-04-18T14:30:38Z-00001-000,2
47,e2d7ec45-2019-04-18T17:00:50Z-00001-000,2
47,269c4789-2019-04-15T20:24:11Z-00018-000,2
47,bd7013ea-2019-04-18T14:03:21Z-00000-000,2
47,ed89f195-2019-04-18T15:14:40Z-00004-000,2
47,6b2816f2-2019-04-18T18:00:17Z-00004-000,2
47,6013445a-2019-04-18T15:28:44Z-00003-000,2
47,5e2b575d-2019-04-18T16:32:42Z-00000-000,2
47,a5d6b89f-2019-04-18T12:19:28Z-00003-000,2
47,479318c7-2019-04-18T11:28:19Z-00000-000,2
47,c6512081-2019-04-18T16:44:37Z-00003-000,2
47,bd7013ea-2019-04-18T14:03:21Z-00005-000,1.87804878
47,f6e16c0b-2019-04-18T12:39:51Z-00001-000,1.862068966
47,2439be89-2019-04-18T16:47:44Z-00004-000,1.855421687
47,6b2816d3-2019-04-18T18:01:37Z-00004-000,1.847058824
47,6b2816f2-2019-04-18T18:00:17Z-00005-000,1.829545455
47,1733c240-2019-04-18T14:46:35Z-00002-000,1.824175824
47,f6e16c0b-2019-04-18T12:39:51Z-00003-000,1.816091954
47,c6512081-2019-04-18T16:44:37Z-00000-000,1.808988764
47,e9ec6eab-2019-04-18T19:41:08Z-00002-000,1.795698925
47,abf51ede-2019-04-18T13:34:18Z-00001-000,1.641975309
47,c6512081-2019-04-18T16:44:37Z-00004-000,1.632183908
47,1733c2bc-2019-04-18T13:51:19Z-00000-000,1.625
47,68a4d00a-2019-04-18T16:43:31Z-00002-000,1.620689655
47,4fbaefc8-2019-04-18T15:40:17Z-00003-000,1.430379747
47,d77793f3-2019-04-18T11:37:31Z-00003-000,1.316666667
47,6b2816f2-2019-04-18T18:00:17Z-00007-000,1.257142857
47,81d5454b-2019-04-18T13:19:41Z-00002-000,1.24
47,7c899e50-2019-04-18T11:40:11Z-00004-000,1.204819277
47,ba50642-2019-04-18T12:23:18Z-00001-000,1.2
47,a5d6b89f-2019-04-18T12:19:28Z-00000-000,1
47,68a4d00a-2019-04-18T16:43:31Z-00000-000,1
47,bd7013ea-2019-04-18T14:03:21Z-00003-000,1
47,503cf2fa-2019-04-18T16:18:09Z-00002-000,1
47,3ec31e7c-2019-04-18T16:14:06Z-00002-000,1
47,ed89f195-2019-04-18T15:14:40Z-00000-000,1
47,f44585fe-2019-04-18T17:59:55Z-00002-000,1
47,6b281711-2019-04-18T17:59:59Z-00001-000,1
47,6b281711-2019-04-18T17:59:59Z-00005-000,1
47,80925bb9-2019-04-18T16:29:12Z-00003-000,1
47,6013445a-2019-04-18T15:28:44Z-00004-000,1
47,6b281711-2019-04-18T17:59:59Z-00007-000,1
47,80925bb9-2019-04-18T16:29:12Z-00004-000,0.849315068
47,6b2816d3-2019-04-18T18:01:37Z-00006-000,0.746835443
47,ae7c3aca-2019-04-18T13:14:06Z-00000-000,0.735294118
47,6b2816f2-2019-04-18T18:00:17Z-00001-000,0.728571429
47,ed89f195-2019-04-18T15:14:40Z-00005-000,0.727272727
47,c6512081-2019-04-18T16:44:37Z-00002-000,0.649350649
47,ba89de7c-2019-04-18T15:44:15Z-00003-000,0.554216867
47,d423df3f-2019-04-18T17:56:30Z-00000-000,0.538461538
47,ae7c3aca-2019-04-18T13:14:06Z-00002-000,0.341176471
47,e91853bc-2019-04-18T16:28:31Z-00004-000,0.337209302
47,dc45df0e-2019-04-18T16:12:00Z-00002-000,0.202898551
47,e5aef097-2019-04-18T17:02:59Z-00003-000,0.186046512
47,cba64e0c-2019-04-18T16:18:19Z-00006-000,0.119047619
47,6b281711-2019-04-18T17:59:59Z-00000-000,0.108433735
47,ae7c3aca-2019-04-18T13:14:06Z-00001-000,0
47,6b2816f2-2019-04-18T18:00:17Z-00003-000,0
47,2cd6df55-2019-04-18T19:41:21Z-00002-000,0
47,5d66528-2019-04-18T15:35:36Z-00004-000,0
47,ae7c3aca-2019-04-18T13:14:06Z-00004-000,0
47,6b281711-2019-04-18T17:59:59Z-00003-000,0
47,50d37a4c-2019-04-18T14:10:49Z-00002-000,0
48,2045b810-2019-04-18T19:12:56Z-00003-000,2.6
48,6623faa8-2019-04-18T13:12:04Z-00006-000,2.4
48,c6ce3e46-2019-04-18T13:30:26Z-00005-000,2
48,6c32784f-2019-04-18T18:59:38Z-00005-000,2
48,68fec0d0-2019-04-18T19:14:41Z-00002-000,2
48,5f3b3c6d-2019-04-19T12:44:37Z-00026-000,2
48,a7acd758-2019-04-18T19:54:02Z-00002-000,2
48,2a12b5f8-2019-04-18T16:35:53Z-00001-000,2
48,f12d8c0e-2019-04-18T18:47:16Z-00003-000,2
48,6effc6f6-2019-04-18T18:59:04Z-00002-000,2
48,1c3a6a0a-2019-04-18T14:09:40Z-00005-000,2
48,d01debdc-2019-04-18T12:30:47Z-00001-000,2
48,219652fa-2019-04-18T14:33:32Z-00001-000,2
48,6623faa8-2019-04-18T13:12:04Z-00002-000,2
48,5ff149d1-2019-04-18T16:31:56Z-00004-000,2
48,6c32784f-2019-04-18T18:59:38Z-00003-000,2
48,44c7d18-2019-04-18T18:04:38Z-00004-000,2
48,abb42382-2019-04-18T16:14:47Z-00003-000,2
48,aeb43fe9-2019-04-18T11:40:53Z-00003-000,2
48,aeb43fe9-2019-04-18T11:40:53Z-00005-000,2
48,1962bef4-2019-04-19T12:46:39Z-00015-000,2
48,d003097b-2019-04-18T13:09:47Z-00003-000,2
48,1a7af591-2019-04-18T18:28:22Z-00003-000,2
48,bdcf90af-2019-04-15T20:24:22Z-00010-000,2
48,6effc6f6-2019-04-18T18:59:04Z-00001-000,2
48,452eaf9c-2019-04-18T19:48:30Z-00003-000,2
48,219652fa-2019-04-18T14:33:32Z-00005-000,2
48,e62a27a7-2019-04-18T11:20:35Z-00000-000,2
48,6623faa8-2019-04-18T13:12:04Z-00004-000,2
48,d461a67d-2019-04-18T11:42:08Z-00005-000,2
48,57e0369e-2019-04-18T12:07:03Z-00002-000,2
48,6d6965d5-2019-04-18T17:51:17Z-00007-000,1.896103896
48,f12d8c0e-2019-04-18T18:47:16Z-00001-000,1.866666667
48,a7acd758-2019-04-18T19:54:02Z-00000-000,1.636363636
48,8883e889-2019-04-18T18:29:20Z-00008-000,1.52
48,12e9a897-2019-04-18T19:45:48Z-00004-000,1.513513514
48,6d6965d5-2019-04-18T17:51:17Z-00006-000,1.486842105
48,3182f8a3-2019-04-18T19:24:06Z-00004-000,1.472222222
48,1a423dce-2019-04-18T20:02:53Z-00001-000,1.233766234
48,bdcf90af-2019-04-15T20:24:22Z-00013-000,1.215189873
48,c0b1c40c-2019-04-18T13:10:29Z-00003-000,1
48,d01debdc-2019-04-18T12:30:47Z-00000-000,1
48,cf99318f-2019-04-18T13:59:29Z-00001-000,1
48,5dbabbbd-2019-04-18T18:44:29Z-00001-000,0.795698925
48,b0d05931-2019-04-18T18:20:30Z-00003-000,0.772151899
48,f12d8c0e-2019-04-18T18:47:16Z-00000-000,0.759493671
48,d7eab276-2019-04-18T18:43:27Z-00000-000,0.746835443
48,d003097b-2019-04-18T13:09:47Z-00000-000,0.592592593
48,6ec0d360-2019-04-18T19:37:25Z-00005-000,0.554216867
48,ca9d6789-2019-04-15T20:24:25Z-00012-000,0.544303797
48,d461a67d-2019-04-18T11:42:08Z-00001-000,0.525
48,1c99b013-2019-04-18T15:39:44Z-00001-000,0.48
48,6d6965d5-2019-04-18T17:51:17Z-00004-000,0.422222222
48,2a12b5f8-2019-04-18T16:35:53Z-00004-000,0.4
48,1a423dce-2019-04-18T20:02:53Z-00005-000,0.4
48,bda53b78-2019-04-18T15:58:35Z-00002-000,0.4
48,219652fa-2019-04-18T14:33:32Z-00004-000,0.391304348
48,144e57bb-2019-04-18T16:53:38Z-00001-000,0.263157895
48,219652fa-2019-04-18T14:33:32Z-00000-000,0.193548387
48,e5f2a8bd-2019-04-18T15:44:43Z-00003-000,0.193181818
48,a7acd758-2019-04-18T19:54:02Z-00001-000,0.186813187
48,3f867421-2019-04-18T18:19:00Z-00006-000,0.181818182
48,2a12b5f8-2019-04-18T16:35:53Z-00000-000,0.166666667
48,c2fa6bd7-2019-04-18T18:19:47Z-00003-000,0.155844156
48,d461a67d-2019-04-18T11:42:08Z-00002-000,0.152941176
48,a45cbffd-2019-04-18T16:13:18Z-00000-000,0.130952381
48,6ead9505-2019-04-18T18:25:41Z-00000-000,0
48,a7acd758-2019-04-18T19:54:02Z-00003-000,0
48,d003097b-2019-04-18T13:09:47Z-00002-000,0
48,2a12b5f8-2019-04-18T16:35:53Z-00005-000,0
48,ed9141f0-2019-04-18T15:53:35Z-00000-000,0
48,b304ec3d-2019-04-18T18:54:49Z-00004-000,0
48,44c7d18-2019-04-18T18:04:38Z-00005-000,0
48,90426844-2019-04-18T18:01:43Z-00006-000,0
48,c209eb96-2019-04-18T18:55:06Z-00000-000,0
48,d461a67d-2019-04-18T11:42:08Z-00000-000,0
48,dac67b43-2019-04-18T15:27:10Z-00006-000,0
48,e76f7b80-2019-04-18T18:21:51Z-00001-000,0
48,44c7d18-2019-04-18T18:04:38Z-00002-000,0
48,d20d622f-2019-04-18T19:15:59Z-00003-000,0
48,3182f8a3-2019-04-18T19:24:06Z-00000-000,0
48,8883e889-2019-04-18T18:29:20Z-00002-000,0
48,d0d79e99-2019-04-18T16:09:24Z-00001-000,0
48,25f1b24e-2019-04-18T12:19:26Z-00001-000,0
48,b63836e0-2019-04-18T16:53:43Z-00000-000,0
48,7643d790-2019-04-18T18:24:37Z-00001-000,0
48,a45cbffd-2019-04-18T16:13:18Z-00004-000,0
48,ed9141f0-2019-04-18T15:53:35Z-00003-000,0
48,69639117-2019-04-18T16:52:00Z-00001-000,0
48,f51482c9-2019-04-18T19:45:49Z-00000-000,0
48,b304ec3d-2019-04-18T18:54:49Z-00000-000,0
48,5ee1d033-2019-04-18T18:18:12Z-00004-000,0
48,d20d622f-2019-04-18T19:15:59Z-00001-000,0
48,665726d1-2019-04-18T17:48:41Z-00002-000,0
48,8883e889-2019-04-18T18:29:20Z-00006-000,0
48,357d3b4f-2019-04-18T20:02:49Z-00000-000,0
48,1e0a8f41-2019-04-18T18:54:49Z-00004-000,0
48,452eaf9c-2019-04-18T19:48:30Z-00002-000,0
48,5f54eb74-2019-04-18T18:20:17Z-00002-000,0
48,3f867421-2019-04-18T18:19:00Z-00000-000,0
49,dfae64e7-2019-04-18T13:40:27Z-00005-000,2.6
49,5d6bbcc-2019-04-18T12:50:03Z-00002-000,2
49,f4135ff7-2019-04-18T14:01:54Z-00005-000,2
49,f4135ff7-2019-04-18T14:01:54Z-00003-000,2
49,f4135ff7-2019-04-18T14:01:54Z-00001-000,2
49,dfae64e7-2019-04-18T13:40:27Z-00001-000,2
49,dfae64e7-2019-04-18T13:40:27Z-00003-000,2
49,5d6bbcc-2019-04-18T12:50:03Z-00000-000,2
49,dfae64e7-2019-04-18T13:40:27Z-00004-000,2
49,431b936a-2019-04-18T14:11:36Z-00000-000,2
49,431b936a-2019-04-18T14:11:36Z-00005-000,2
49,5d6bbcc-2019-04-18T12:50:03Z-00001-000,2
49,431b936a-2019-04-18T14:11:36Z-00001-000,2
49,289dc5b0-2019-04-18T12:28:56Z-00001-000,2
49,431b936a-2019-04-18T14:11:36Z-00003-000,2
49,fe121720-2019-04-18T15:50:42Z-00005-000,2
49,b9ef185e-2019-04-17T11:47:34Z-00045-000,2
49,df83ba5e-2019-04-18T15:01:49Z-00002-000,2
49,dfae64e7-2019-04-18T13:40:27Z-00002-000,1.833333333
49,418a9f82-2019-04-18T18:30:19Z-00007-000,1.578125
49,431b936a-2019-04-18T14:11:36Z-00007-000,1.569892473
49,3298b54e-2019-04-18T16:11:31Z-00002-000,1.461538462
49,431b936a-2019-04-18T14:11:36Z-00004-000,1.423529412
49,b9ef185e-2019-04-17T11:47:34Z-00061-000,1.246376812
49,75e67d5-2019-04-18T14:32:04Z-00000-000,1.1125
49,3298b54e-2019-04-18T16:11:31Z-00003-000,1.049382716
49,4809e6cc-2019-04-18T13:30:35Z-00005-000,1.013333333
49,431b936a-2019-04-18T14:11:36Z-00002-000,1
49,b9ef185e-2019-04-17T11:47:34Z-00001-000,1
49,b9ef185e-2019-04-17T11:47:34Z-00073-000,1
49,b9ef185e-2019-04-17T11:47:34Z-00082-000,0.769230769
49,f89c38d5-2019-04-18T18:20:43Z-00002-000,0.753246753
49,339250-2019-04-18T15:29:24Z-00005-000,0.742857143
49,1733c744-2019-04-18T12:03:59Z-00002-000,0.732394366
49,f4135ff7-2019-04-18T14:01:54Z-00002-000,0.720588235
49,d34ff27b-2019-04-18T16:54:28Z-00002-000,0.566666667
49,f3b8e0ea-2019-04-18T17:13:30Z-00000-000,0.555555556
49,46d49c81-2019-04-18T18:14:45Z-00004-000,0.357142857
49,8375938-2019-04-18T19:45:55Z-00001-000,0.320987654
49,b9ef185e-2019-04-17T11:47:34Z-00081-000,0.226415094
49,4e6308a9-2019-04-18T16:13:43Z-00002-000,0.188888889
49,5644e973-2019-04-18T18:07:58Z-00002-000,0.186813187
49,95d32768-2019-04-18T14:24:30Z-00001-000,0.176470588
49,c940b3cc-2019-04-18T19:47:20Z-00002-000,0.174291939
49,b9ef185e-2019-04-17T11:47:34Z-00085-000,0.162790698
49,f4135ff7-2019-04-18T14:01:54Z-00004-000,0.16091954
49,c8b84b6-2019-04-18T16:36:47Z-00001-000,0.142857143
49,fe121720-2019-04-18T15:50:42Z-00002-000,0.117647059
49,82abb0a2-2019-04-18T16:13:34Z-00001-000,0.11627907
49,bcb55956-2019-04-19T12:45:33Z-00019-000,0.105263158
49,431b936a-2019-04-18T14:11:36Z-00006-000,0
49,dfae64e7-2019-04-18T13:40:27Z-00000-000,0
49,f4135ff7-2019-04-18T14:01:54Z-00000-000,0
49,372ee2f5-2019-04-18T16:34:52Z-00000-000,0
49,2ecd255b-2019-04-19T12:45:25Z-00002-000,0
49,132c5c1a-2019-04-18T19:30:27Z-00003-000,0
49,132c5c1a-2019-04-18T19:30:27Z-00002-000,0
49,f4978a00-2019-04-18T18:48:17Z-00000-000,0
49,f89c38d5-2019-04-18T18:20:43Z-00005-000,0
49,49fd3c5-2019-04-18T17:18:33Z-00005-000,0
49,132c5c1a-2019-04-18T19:30:27Z-00000-000,0
49,2ecd255b-2019-04-19T12:45:25Z-00012-000,0
49,289dc5b0-2019-04-18T12:28:56Z-00000-000,0
49,34e82dd2-2019-04-18T11:52:59Z-00001-000,0
49,869af6cc-2019-04-19T12:47:53Z-00017-000,0
49,869af6cc-2019-04-19T12:47:53Z-00018-000,0
49,75e67d5-2019-04-18T14:32:04Z-00002-000,0
49,c8b84b6-2019-04-18T16:36:47Z-00005-000,0
49,a5a555d9-2019-04-18T11:38:01Z-00001-000,0
49,9247b1e1-2019-04-18T19:02:31Z-00002-000,0
49,254d49d-2019-04-18T18:45:39Z-00004-000,0
49,b9ef185e-2019-04-17T11:47:34Z-00086-000,0
49,75e67d5-2019-04-18T14:32:04Z-00004-000,0
49,3298b54e-2019-04-18T16:11:31Z-00004-000,0
49,b9ef185e-2019-04-17T11:47:34Z-00076-000,0
49,4e6308a9-2019-04-18T16:13:43Z-00003-000,0
49,b9ef185e-2019-04-17T11:47:34Z-00079-000,0
49,26896719-2019-04-18T17:28:23Z-00001-000,0
